trial,requested_ns,actual_ns,error_ns
245,1000000,1139212,139212
246,1000000,1120892,120892
247,1000000,1117064,117064
248,1000000,1186522,186522
249,1000000,1348590,348590
250,1000000,1136586,136586
251,1000000,1130505,130505
252,1000000,1178516,178516
253,1000000,1093244,93244
254,1000000,1097332,97332
255,1000000,1090969,90969
256,1000000,1108172,108172
257,1000000,1163397,163397
258,1000000,1102230,102230
259,1000000,1136135,136135
260,1000000,1093505,93505
261,1000000,1110466,110466
262,1000000,1516581,516581
263,1000000,1068216,68216
264,1000000,1082683,82683
265,1000000,1073145,73145
266,1000000,1072715,72715
267,1000000,1099816,99816
268,1000000,1097511,97511
269,1000000,1104305,104305
270,1000000,1031020,31020
271,1000000,1105852,105852
272,1000000,4907874,3907874
273,1000000,1098063,98063
274,1000000,1315622,315622
275,1000000,1257311,257311
276,1000000,1118942,118942
277,1000000,1110085,110085
278,1000000,1091230,91230
279,1000000,1126908,126908
280,1000000,1165612,165612
281,1000000,1232359,232359
282,1000000,1127609,127609
283,1000000,1165281,165281
284,1000000,1278327,278327
285,1000000,1112670,112670
286,1000000,1095177,95177
287,1000000,1108272,108272
288,1000000,1116318,116318
289,1000000,1134773,134773
290,1000000,1111839,111839
291,1000000,1208794,208794
292,1000000,1326848,326848
293,1000000,1131185,131185
294,1000000,1123321,123321
295,1000000,1152457,152457
296,1000000,1114805,114805
297,1000000,1162996,162996
298,1000000,1121643,121643
299,1000000,1134858,134858
300,1000000,1117510,117510
301,1000000,1098163,98163
302,1000000,1166218,166218
303,1000000,1109791,109791
304,1000000,1231077,231077
305,1000000,1030113,30113
306,1000000,1109004,109004
307,1000000,1116122,116122
308,1000000,1104220,104220
309,1000000,1094286,94286
310,1000000,1101434,101434
311,1000000,1278241,278241
312,1000000,1076932,76932
313,1000000,1163739,163739
314,1000000,1087803,87803
315,1000000,1117375,117375
316,1000000,1111824,111824
317,1000000,1133380,133380
318,1000000,1135785,135785
319,1000000,1185149,185149
320,1000000,1111598,111598
321,1000000,1110236,110236
322,1000000,1154901,154901
323,1000000,1104555,104555
324,1000000,1290149,290149
325,1000000,1139923,139923
326,1000000,1030434,30434
327,1000000,1098113,98113
328,1000000,1095788,95788
329,1000000,1096951,96951
330,1000000,1123501,123501
331,1000000,1125195,125195
332,1000000,1108964,108964
333,1000000,1139858,139858
334,1000000,1129508,129508
335,1000000,1121467,121467
336,1000000,1109895,109895
337,1000000,1156555,156555
338,1000000,1125125,125125
339,1000000,1091701,91701
340,1000000,1124253,124253
341,1000000,1111639,111639
342,1000000,1112700,112700
343,1000000,1103734,103734
344,1000000,1108122,108122
345,1000000,1092412,92412
346,1000000,1124082,124082
347,1000000,1168597,168597
348,1000000,1165591,165591
349,1000000,1134874,134874
350,1000000,1119644,119644
351,1000000,1095177,95177
352,1000000,1111959,111959
353,1000000,1172355,172355
354,1000000,1137518,137518
355,1000000,1114534,114534
356,1000000,1087943,87943
357,1000000,1100237,100237
358,1000000,1124052,124052
359,1000000,1153107,153107
360,1000000,1122149,122149
361,1000000,1176843,176843
362,1000000,1131246,131246
363,1000000,1123692,123692
364,1000000,1140013,140013
365,1000000,1101640,101640
366,1000000,1097593,97593
367,1000000,1096831,96831
368,1000000,1095758,95758
369,1000000,1089336,89336
370,1000000,1129122,129122
371,1000000,1226067,226067
372,1000000,1113553,113553
373,1000000,1093324,93324
374,1000000,1119975,119975
375,1000000,1120235,120235
376,1000000,1059549,59549
377,1000000,1217081,217081
378,1000000,1105106,105106
379,1000000,1139221,139221
380,1000000,1112391,112391
381,1000000,1112590,112590
382,1000000,1127660,127660
383,1000000,1034572,34572
384,1000000,1096520,96520
385,1000000,1170111,170111
386,1000000,1110536,110536
387,1000000,1100047,100047
388,1000000,1134282,134282
389,1000000,1155161,155161
390,1000000,1244652,244652
391,1000000,1133130,133130
392,1000000,1103414,103414
393,1000000,1102932,102932
394,1000000,1103092,103092
395,1000000,3973724,2973724
396,1000000,1115527,115527
397,1000000,1116488,116488
398,1000000,1106749,106749
399,1000000,1125105,125105
400,1000000,1117330,117330
401,1000000,1106269,106269
402,1000000,1111358,111358
403,1000000,1141877,141877
404,1000000,1124914,124914
405,1000000,1166994,166994
406,1000000,1109365,109365
407,1000000,1116268,116268
408,1000000,1241967,241967
409,1000000,1111649,111649
410,1000000,1111017,111017
411,1000000,1116869,116869
412,1000000,1111258,111258
413,1000000,1109475,109475
414,1000000,1099045,99045
415,1000000,1248685,248685
416,1000000,1103223,103223
417,1000000,1110112,110112
418,1000000,1115236,115236
419,1000000,1110006,110006
420,1000000,1124784,124784
421,1000000,1129573,129573
422,1000000,1123531,123531
423,1000000,1074007,74007
424,1000000,1107871,107871
425,1000000,1123432,123432
426,1000000,1168727,168727
427,1000000,1091099,91099
428,1000000,1109425,109425
429,1000000,1119944,119944
430,1000000,1113323,113323
431,1000000,1127469,127469
432,1000000,1126738,126738
433,1000000,1103352,103352
434,1000000,1100037,100037
435,1000000,1117681,117681
436,1000000,1110346,110346
437,1000000,1138180,138180
438,1000000,1499728,499728
439,1000000,1120437,120437
440,1000000,1117640,117640
441,1000000,1114484,114484
442,1000000,1144612,144612
443,1000000,1138089,138089
444,1000000,1188847,188847
445,1000000,1110106,110106
446,1000000,1148479,148479
447,1000000,1166443,166443
448,1000000,1145373,145373
449,1000000,1149461,149461
450,1000000,1104535,104535
451,1000000,1123692,123692
452,1000000,1119334,119334
453,1000000,1119954,119954
454,1000000,1098514,98514
455,1000000,1105067,105067
456,1000000,1142577,142577
457,1000000,1110597,110597
458,1000000,1106389,106389
459,1000000,1126447,126447
460,1000000,1105346,105346
461,1000000,1122219,122219
462,1000000,1110787,110787
463,1000000,1110606,110606
464,1000000,1122340,122340
465,1000000,1098263,98263
466,1000000,1078635,78635
467,1000000,1133851,133851
468,1000000,1119844,119844
469,1000000,1188826,188826
470,1000000,1109525,109525
471,1000000,1138861,138861
472,1000000,1132790,132790
473,1000000,1116969,116969
474,1000000,1125866,125866
475,1000000,1164360,164360
476,1000000,1128531,128531
477,1000000,1097091,97091
478,1000000,1142167,142167
479,1000000,1143169,143169
480,1000000,1125074,125074
481,1000000,1125555,125555
482,1000000,1126898,126898
483,1000000,1155933,155933
484,1000000,1087202,87202
485,1000000,1127869,127869
486,1000000,1124723,124723
487,1000000,1207111,207111
488,1000000,1111820,111820
489,1000000,1118232,118232
490,1000000,1101870,101870
491,1000000,1122359,122359
492,1000000,1159049,159049
493,1000000,1165581,165581
494,1000000,1173226,173226
495,1000000,1139612,139612
496,1000000,1148850,148850
497,1000000,1056353,56353
498,1000000,1133831,133831
499,1000000,1100758,100758
500,1000000,1129813,129813
