trial,requested_ns,actual_ns,error_ns
1,10000000,10145026,145026
2,10000000,10153734,153734
3,10000000,10169973,169973
4,10000000,10216423,216423
5,10000000,10156518,156518
6,10000000,10146701,146701
7,10000000,10164864,164864
8,10000000,10127122,127122
9,10000000,10231432,231432
10,10000000,10235821,235821
11,10000000,10822467,822467
12,10000000,10550138,550138
13,10000000,10102510,102510
14,10000000,10611632,611632
15,10000000,10281946,281946
16,10000000,10142302,142302
17,10000000,10379784,379784
18,10000000,10181596,181596
19,10000000,10164474,164474
20,10000000,10182709,182709
21,10000000,10265746,265746
22,10000000,10191916,191916
23,10000000,10155787,155787
24,10000000,10204492,204492
25,10000000,10238354,238354
26,10000000,10180474,180474
27,10000000,10117715,117715
28,10000000,10145467,145467
29,10000000,10118116,118116
30,10000000,10177188,177188
31,10000000,10142812,142812
32,10000000,10126521,126521
33,10000000,10132824,132824
34,10000000,10141990,141990
35,10000000,10184692,184692
36,10000000,10178510,178510
37,10000000,10213538,213538
38,10000000,10225409,225409
39,10000000,10191065,191065
40,10000000,10148642,148642
41,10000000,10144296,144296
42,10000000,10148672,148672
43,10000000,10511004,511004
44,10000000,10233825,233825
45,10000000,10265506,265506
46,10000000,10168041,168041
47,10000000,10166938,166938
48,10000000,10263262,263262
49,10000000,10161439,161439
50,10000000,10213428,213428
51,10000000,10202065,202065
52,10000000,10181496,181496
53,10000000,10188249,188249
54,10000000,10165866,165866
55,10000000,10187569,187569
56,10000000,10176867,176867
57,10000000,10174723,174723
58,10000000,10260075,260075
59,10000000,10216312,216312
60,10000000,10179132,179132
61,10000000,10563144,563144
62,10000000,10711977,711977
63,10000000,10576409,576409
64,10000000,10209740,209740
65,10000000,10200682,200682
66,10000000,10196125,196125
67,10000000,10190684,190684
68,10000000,10234708,234708
69,10000000,10130299,130299
70,10000000,10177619,177619
71,10000000,10209860,209860
72,10000000,10197368,197368
73,10000000,10268602,268602
74,10000000,10240188,240188
75,10000000,10162169,162169
76,10000000,10199572,199572
77,10000000,10139927,139927
78,10000000,10164142,164142
79,10000000,10177780,177780
80,10000000,10185619,185619
81,10000000,10330105,330105
82,10000000,10207876,207876
83,10000000,10174933,174933
84,10000000,10179131,179131
85,10000000,10163713,163713
86,10000000,10227014,227014
87,10000000,10249947,249947
88,10000000,10253814,253814
89,10000000,10205752,205752
90,10000000,10223546,223546
91,10000000,10199591,199591
92,10000000,10216672,216672
93,10000000,10182638,182638
94,10000000,10239085,239085
95,10000000,10184707,184707
96,10000000,10190548,190548
97,10000000,10137583,137583
98,10000000,10143704,143704
99,10000000,10133355,133355
100,10000000,10261118,261118
101,10000000,10266357,266357
102,10000000,10212315,212315
103,10000000,10149807,149807
104,10000000,10129187,129187
105,10000000,10150096,150096
106,10000000,10118557,118557
107,10000000,10219458,219458
108,10000000,10130499,130499
109,10000000,10118595,118595
110,10000000,10172049,172049
111,10000000,10110230,110230
112,10000000,10263112,263112
113,10000000,10146718,146718
114,10000000,10160025,160025
115,10000000,10321122,321122
116,10000000,10152361,152361
117,10000000,10372940,372940
118,10000000,10139607,139607
119,10000000,10195692,195692
120,10000000,10332394,332394
121,10000000,10212730,212730
122,10000000,10276233,276233
123,10000000,10324669,324669
124,10000000,10310642,310642
125,10000000,10499572,499572
126,10000000,10193500,193500
127,10000000,10673563,673563
128,10000000,10228686,228686
129,10000000,10182718,182718
130,10000000,10378483,378483
131,10000000,10180839,180839
