trial,requested_ns,actual_ns,error_ns
1,1000000,1087342,87342
2,1000000,1083024,83024
3,1000000,1082222,82222
4,1000000,1100098,100098
5,1000000,1095507,95507
6,1000000,1086530,86530
7,1000000,1097532,97532
8,1000000,1093890,93890
9,1000000,1082793,82793
10,1000000,1081811,81811
11,1000000,1092516,92516
12,1000000,1093934,93934
13,1000000,1082142,82142
14,1000000,1083184,83184
15,1000000,1084096,84096
16,1000000,1087191,87191
17,1000000,1086370,86370
18,1000000,1096319,96319
19,1000000,1099234,99234
20,1000000,1100472,100472
21,1000000,1086239,86239
22,1000000,1083404,83404
23,1000000,1094009,94009
24,1000000,1094043,94043
25,1000000,1084006,84006
26,1000000,1089888,89888
27,1000000,1091670,91670
28,1000000,1094445,94445
29,1000000,1099381,99381
30,1000000,1084476,84476
31,1000000,1083675,83675
32,1000000,1083925,83925
33,1000000,1084581,84581
34,1000000,1094724,94724
35,1000000,1085028,85028
36,1000000,1083284,83284
37,1000000,1083003,83003
38,1000000,1083845,83845
39,1000000,1083504,83504
40,1000000,1083374,83374
41,1000000,1093855,93855
42,1000000,1096609,96609
43,1000000,1095477,95477
44,1000000,1094636,94636
45,1000000,1094531,94531
46,1000000,1084456,84456
47,1000000,1092936,92936
48,1000000,1086938,86938
49,1000000,1082693,82693
50,1000000,1259019,259019
51,1000000,1446756,446756
52,1000000,1064559,64559
53,1000000,1165160,165160
54,1000000,1066743,66743
55,1000000,1064919,64919
56,1000000,1099014,99014
57,1000000,1535967,535967
58,1000000,1065875,65875
59,1000000,1065210,65210
60,1000000,1243099,243099
61,1000000,1069217,69217
62,1000000,1067034,67034
63,1000000,1066683,66683
64,1000000,1066873,66873
65,1000000,1061723,61723
66,1000000,1067274,67274
67,1000000,1288064,288064
68,1000000,1062394,62394
69,1000000,1087052,87052
70,1000000,1081391,81391
71,1000000,1434293,434293
72,1000000,1065280,65280
73,1000000,3370541,2370541
74,1000000,1337288,337288
75,1000000,1959013,959013
76,1000000,1065450,65450
77,1000000,1066763,66763
78,1000000,1067944,67944
79,1000000,1066082,66082
80,1000000,3987950,2987950
81,1000000,1068727,68727
82,1000000,1067194,67194
83,1000000,1067514,67514
84,1000000,1073366,73366
85,1000000,1065601,65601
86,1000000,1066752,66752
87,1000000,1068435,68435
88,1000000,1063687,63687
89,1000000,1066763,66763
90,1000000,1066572,66572
91,1000000,1063907,63907
92,1000000,1061653,61653
93,1000000,1063777,63777
94,1000000,1063968,63968
95,1000000,1066763,66763
96,1000000,1067145,67145
97,1000000,1066281,66281
98,1000000,1064499,64499
99,1000000,1064679,64679
100,1000000,1065090,65090
101,1000000,1064057,64057
102,1000000,1064629,64629
103,1000000,1065670,65670
104,1000000,1066272,66272
105,1000000,1084747,84747
106,1000000,1066693,66693
107,1000000,1062594,62594
108,1000000,1061192,61192
109,1000000,1068416,68416
110,1000000,1069759,69759
111,1000000,1064198,64198
112,1000000,1071242,71242
113,1000000,1071823,71823
114,1000000,1074457,74457
