trial,requested_ns,actual_ns,error_ns
1,10000000,10216619,216619
2,10000000,10190881,190881
3,10000000,10130225,130225
4,10000000,10121449,121449
5,10000000,10152949,152949
6,10000000,10111770,111770
7,10000000,10130545,130545
8,10000000,10091250,91250
9,10000000,10122156,122156
10,10000000,10154521,154521
11,10000000,10160714,160714
12,10000000,10148974,148974
13,10000000,10181570,181570
14,10000000,10236799,236799
15,10000000,10106400,106400
16,10000000,10188316,188316
17,10000000,10279469,279469
18,10000000,10193095,193095
19,10000000,10127901,127901
20,10000000,10201301,201301
21,10000000,10148940,148940
22,10000000,10352499,352499
23,10000000,10157899,157899
24,10000000,10336573,336573
25,10000000,10127829,127829
26,10000000,10207980,207980
27,10000000,10125095,125095
28,10000000,10233211,233211
29,10000000,10193726,193726
30,10000000,10285411,285411
31,10000000,10192354,192354
32,10000000,10199417,199417
33,10000000,10126548,126548
34,10000000,10226358,226358
35,10000000,10101220,101220
36,10000000,10149783,149783
37,10000000,10085674,85674
38,10000000,10082985,82985
39,10000000,10080511,80511
40,10000000,10082795,82795
41,10000000,10090619,90619
42,10000000,10131257,131257
43,10000000,10130456,130456
44,10000000,10117872,117872
45,10000000,10093264,93264
46,10000000,10085520,85520
47,10000000,10086461,86461
48,10000000,10180481,180481
49,10000000,10148809,148809
50,10000000,10179941,179941
51,10000000,10092543,92543
52,10000000,10120888,120888
53,10000000,10123472,123472
54,10000000,10082194,82194
55,10000000,10090369,90369
56,10000000,10153189,153189
57,10000000,10084688,84688
58,10000000,10078697,78697
59,10000000,10087934,87934
60,10000000,10130015,130015
61,10000000,10087313,87313
62,10000000,10118733,118733
63,10000000,10119214,119214
64,10000000,10158229,158229
65,10000000,10154506,154506
66,10000000,10153289,153289
67,10000000,10151756,151756
68,10000000,10112782,112782
69,10000000,10126237,126237
70,10000000,10147868,147868
71,10000000,10260093,260093
72,10000000,10201310,201310
73,10000000,10212542,212542
74,10000000,10148570,148570
75,10000000,10157517,157517
76,10000000,10150339,150339
77,10000000,10126412,126412
78,10000000,10100609,100609
79,10000000,10234334,234334
80,10000000,10150804,150804
81,10000000,10126187,126187
82,10000000,10665054,665054
83,10000000,10162777,162777
84,10000000,10151105,151105
85,10000000,10222350,222350
86,10000000,10132193,132193
87,10000000,10201928,201928
88,10000000,10158209,158209
89,10000000,10132760,132760
90,10000000,10150274,150274
91,10000000,10141847,141847
92,10000000,10138912,138912
93,10000000,10178711,178711
94,10000000,10088786,88786
95,10000000,10105157,105157
96,10000000,10209256,209256
97,10000000,10157538,157538
98,10000000,10085580,85580
99,10000000,10089848,89848
100,10000000,10085439,85439
101,10000000,10086141,86141
102,10000000,10117951,117951
103,10000000,10183807,183807
104,10000000,10101771,101771
105,10000000,10104816,104816
106,10000000,10141356,141356
107,10000000,10185441,185441
108,10000000,10147528,147528
109,10000000,10132950,132950
110,10000000,10081642,81642
111,10000000,10079839,79839
112,10000000,10079128,79128
113,10000000,10152657,152657
114,10000000,10092944,92944
115,10000000,10079429,79429
116,10000000,10087054,87054
117,10000000,10085229,85229
118,10000000,10101821,101821
119,10000000,10088376,88376
120,10000000,10079448,79448
121,10000000,10233572,233572
122,10000000,10090339,90339
123,10000000,10212502,212502
124,10000000,10148070,148070
125,10000000,10094787,94787
126,10000000,10083105,83105
127,10000000,10107572,107572
128,10000000,10081672,81672
129,10000000,10088125,88125
130,10000000,10082363,82363
131,10000000,10091271,91271
132,10000000,10115768,115768
133,10000000,10131558,131558
134,10000000,10153569,153569
135,10000000,10169891,169891
136,10000000,10091220,91220
137,10000000,10158570,158570
138,10000000,10118663,118663
139,10000000,10101941,101941
140,10000000,10145154,145154
141,10000000,10148018,148018
142,10000000,10155643,155643
143,10000000,10117932,117932
144,10000000,10115948,115948
145,10000000,10128833,128833
146,10000000,10180441,180441
147,10000000,10111369,111369
148,10000000,10110828,110828
149,10000000,10153179,153179
150,10000000,10827985,827985
151,10000000,10083236,83236
152,10000000,10088486,88486
153,10000000,10102423,102423
154,10000000,10092413,92413
155,10000000,10336118,336118
156,10000000,10117840,117840
157,10000000,10104947,104947
158,10000000,10094504,94504
159,10000000,10088268,88268
160,10000000,10088557,88557
161,10000000,10117780,117780
162,10000000,10152318,152318
163,10000000,10176493,176493
164,10000000,10426109,426109
165,10000000,10097708,97708
166,10000000,10143881,143881
