trial,requested_ns,actual_ns,error_ns
290,100000,173822,73822
291,100000,193258,93258
292,100000,188890,88890
293,100000,195262,95262
294,100000,190092,90092
295,100000,192978,92978
296,100000,189631,89631
297,100000,191285,91285
298,100000,172509,72509
299,100000,175274,75274
300,100000,162810,62810
301,100000,175605,75605
302,100000,173350,73350
303,100000,188158,88158
304,100000,180675,80675
305,100000,179432,79432
306,100000,177378,77378
307,100000,202175,102175
308,100000,192477,92477
309,100000,193028,93028
310,100000,189330,89330
311,100000,220510,120510
312,100000,186626,86626
313,100000,187006,87006
314,100000,188049,88049
315,100000,193547,93547
316,100000,257351,157351
317,100000,213618,113618
318,100000,185199,85199
319,100000,182892,82892
320,100000,225976,125976
321,100000,190928,90928
322,100000,186084,86084
323,100000,180825,80825
324,100000,181165,81165
325,100000,185113,85113
326,100000,180173,80173
327,100000,184729,84729
328,100000,185052,85052
329,100000,176666,76666
330,100000,175364,75364
331,100000,173100,73100
332,100000,175144,75144
333,100000,172789,72789
334,100000,174934,74934
335,100000,177438,77438
336,100000,188540,88540
337,100000,191685,91685
338,100000,188509,88509
339,100000,191545,91545
340,100000,189020,89020
341,100000,191054,91054
342,100000,173040,73040
343,100000,229953,129953
344,100000,239546,139546
345,100000,268592,168592
346,100000,224649,124649
347,100000,219548,119548
348,100000,224107,124107
349,100000,233245,133245
350,100000,222334,122334
351,100000,236941,136941
352,100000,225150,125150
353,100000,221272,121272
354,100000,217505,117505
355,100000,249215,149215
356,100000,238415,138415
357,100000,198749,98749
358,100000,171778,71778
359,100000,173661,73661
360,100000,203117,103117
361,100000,190664,90664
362,100000,192446,92446
363,100000,192206,92206
364,100000,192076,92076
365,100000,191616,91616
366,100000,189030,89030
367,100000,209996,109996
368,100000,200547,100547
369,100000,206779,106779
370,100000,196278,96278
371,100000,172469,72469
372,100000,174763,74763
373,100000,173029,73029
374,100000,174793,74793
375,100000,172970,72970
376,100000,191425,91425
377,100000,197696,97696
378,100000,192577,92577
379,100000,206894,106894
380,100000,202917,102917
381,100000,208302,108302
382,100000,198162,98162
383,100000,179372,79372
384,100000,178730,78730
385,100000,209950,109950
386,100000,198608,98608
387,100000,202482,102482
388,100000,186930,86930
389,100000,179883,79883
390,100000,192106,92106
391,100000,194070,94070
392,100000,186495,86495
393,100000,191716,91716
394,100000,179492,79492
395,100000,182719,82719
396,100000,192356,92356
397,100000,181957,81957
398,100000,177188,77188
399,100000,174022,74022
400,100000,175694,75694
401,100000,175134,75134
402,100000,200558,100558
403,100000,189405,89405
404,100000,188389,88389
405,100000,186475,86475
406,100000,175815,75815
407,100000,176676,76676
408,100000,175254,75254
409,100000,188389,88389
410,100000,191982,91982
411,100000,204114,104114
412,100000,189918,89918
413,100000,192461,92461
414,100000,180674,80674
415,100000,189066,89066
416,100000,180554,80554
417,100000,191604,91604
418,100000,195939,95939
419,100000,251620,151620
420,100000,193810,93810
421,100000,180073,80073
422,100000,225548,125548
423,100000,178630,78630
424,100000,194718,94718
425,100000,200953,100953
426,100000,184532,84532
427,100000,195236,95236
428,100000,195343,95343
429,100000,181607,81607
430,100000,190844,90844
431,100000,209358,109358
432,100000,171627,71627
433,100000,159414,59414
434,100000,163331,63331
435,100000,180474,80474
436,100000,190162,90162
437,100000,186636,86636
438,100000,191304,91304
439,100000,200021,100021
440,100000,184712,84712
441,100000,202055,102055
442,100000,200668,100668
443,100000,202851,102851
444,100000,187998,87998
445,100000,199529,99529
446,100000,499623,399623
447,100000,162219,62219
448,100000,158171,58171
449,100000,191727,91727
450,100000,191294,91294
451,100000,178290,78290
452,100000,177368,77368
453,100000,188278,88278
454,100000,186833,86833
455,100000,186480,86480
456,100000,182638,82638
457,100000,176226,76226
458,100000,176326,76326
459,100000,176527,76527
460,100000,177338,77338
461,100000,192106,92106
462,100000,178731,78731
463,100000,224939,124939
