trial,requested_ns,actual_ns,error_ns
290,100000,186435,86435
291,100000,232623,132623
292,100000,270666,170666
293,100000,234006,134006
294,100000,191615,91615
295,100000,240668,140668
296,100000,193679,93679
297,100000,213778,113778
298,100000,195713,95713
299,100000,230439,130439
300,100000,250036,150036
301,100000,218867,118867
302,100000,205061,105061
303,100000,185414,85414
304,100000,184000,84000
305,100000,184572,84572
306,100000,185744,85744
307,100000,198909,98909
308,100000,224627,124627
309,100000,218387,118387
310,100000,209309,109309
311,100000,200803,100803
312,100000,185163,85163
313,100000,185473,85473
314,100000,184251,84251
315,100000,182578,82578
316,100000,188950,88950
317,100000,234246,134246
318,100000,272690,172690
319,100000,224017,124017
320,100000,196535,96535
321,100000,213837,113837
322,100000,196074,96074
323,100000,201654,101654
324,100000,201826,101826
325,100000,184902,84902
326,100000,276928,176928
327,100000,224799,124799
328,100000,206874,106874
329,100000,199686,99686
330,100000,194586,94586
331,100000,204741,104741
332,100000,200011,100011
333,100000,205673,105673
334,100000,185934,85934
335,100000,183209,83209
336,100000,187888,87888
337,100000,183971,83971
338,100000,183190,83190
339,100000,182959,82959
340,100000,183470,83470
341,100000,219628,119628
342,100000,216838,116838
343,100000,254300,154300
344,100000,223246,123246
345,100000,359365,259365
346,100000,208612,108612
347,100000,230194,130194
348,100000,208177,108177
349,100000,189351,89351
350,100000,210831,110831
351,100000,209920,109920
352,100000,186715,86715
353,100000,209589,109589
354,100000,202366,102366
355,100000,205832,105832
356,100000,193809,93809
357,100000,205672,105672
358,100000,190984,90984
359,100000,237312,137312
360,100000,197005,97005
361,100000,190483,90483
362,100000,189882,89882
363,100000,189641,89641
364,100000,252170,152170
365,100000,270135,170135
366,100000,264164,164164
367,100000,226031,126031
368,100000,256930,156930
369,100000,224839,124839
370,100000,224698,124698
371,100000,185925,85925
372,100000,185564,85564
373,100000,195783,95783
374,100000,212004,112004
375,100000,230890,130890
376,100000,227995,127995
377,100000,203078,103078
378,100000,189731,89731
379,100000,232864,132864
380,100000,210261,110261
381,100000,208818,108818
382,100000,134727,34727
383,100000,192237,92237
384,100000,227934,127934
385,100000,230850,130850
386,100000,195352,95352
387,100000,236580,136580
388,100000,207295,107295
389,100000,201043,101043
390,100000,193829,93829
391,100000,189882,89882
392,100000,191916,91916
393,100000,232003,132003
394,100000,229868,129868
395,100000,183780,83780
396,100000,191746,91746
397,100000,183751,83751
398,100000,182457,82457
399,100000,182308,82308
400,100000,182628,82628
401,100000,182137,82137
402,100000,140208,40208
403,100000,189712,89712
404,100000,186625,86625
405,100000,198839,98839
406,100000,186626,86626
407,100000,187227,87227
408,100000,186465,86465
409,100000,187287,87287
410,100000,186185,86185
411,100000,183219,83219
412,100000,185664,85664
413,100000,182447,82447
414,100000,182037,82037
415,100000,182277,82277
416,100000,181546,81546
417,100000,186876,86876
418,100000,186135,86135
419,100000,187287,87287
420,100000,187037,87037
421,100000,192327,92327
422,100000,287818,187818
423,100000,253283,153283
424,100000,309550,209550
425,100000,274112,174112
426,100000,252026,152026
427,100000,239461,139461
428,100000,249696,149696
429,100000,218837,118837
430,100000,190934,90934
431,100000,188719,88719
432,100000,190824,90824
433,100000,232473,132473
434,100000,231311,131311
435,100000,190893,90893
436,100000,206023,106023
437,100000,182718,82718
438,100000,189411,89411
439,100000,186525,86525
440,100000,183119,83119
441,100000,143213,43213
442,100000,181085,81085
443,100000,182006,82006
444,100000,182488,82488
445,100000,181786,81786
446,100000,182618,82618
447,100000,188168,88168
448,100000,182247,82247
449,100000,181797,81797
450,100000,182207,82207
451,100000,181807,81807
452,100000,186656,86656
453,100000,185784,85784
454,100000,187227,87227
455,100000,187237,87237
456,100000,186545,86545
457,100000,186516,86516
458,100000,186886,86886
459,100000,186155,86155
460,100000,187236,87236
461,100000,186115,86115
462,100000,187217,87217
463,100000,192557,92557
464,100000,186525,86525
465,100000,182819,82819
466,100000,181817,81817
467,100000,182287,82287
468,100000,181686,81686
469,100000,182367,82367
470,100000,186776,86776
471,100000,186635,86635
472,100000,186366,86366
473,100000,186786,86786
474,100000,185845,85845
475,100000,187206,87206
476,100000,186255,86255
477,100000,186987,86987
478,100000,180363,80363
479,100000,185033,85033
480,100000,181937,81937
481,100000,182378,82378
482,100000,182037,82037
483,100000,182297,82297
