trial,requested_ns,actual_ns,error_ns
288,100000,180715,80715
289,100000,180243,80243
290,100000,179963,79963
291,100000,180815,80815
292,100000,180003,80003
293,100000,185894,85894
294,100000,180444,80444
295,100000,180023,80023
296,100000,181215,81215
297,100000,179672,79672
298,100000,179693,79693
299,100000,194421,94421
300,100000,185002,85002
301,100000,183159,83159
302,100000,182588,82588
303,100000,186285,86285
304,100000,182448,82448
305,100000,180033,80033
306,100000,179261,79261
307,100000,180053,80053
308,100000,179622,79622
309,100000,238594,138594
310,100000,181887,81887
311,100000,182017,82017
312,100000,181916,81916
313,100000,184592,84592
314,100000,183229,83229
315,100000,184001,84001
316,100000,184792,84792
317,100000,208958,108958
318,100000,187778,87778
319,100000,185484,85484
320,100000,180724,80724
321,100000,313647,213647
322,100000,166978,66978
323,100000,170405,70405
324,100000,162229,62229
325,100000,165876,65876
326,100000,162820,62820
327,100000,161067,61067
328,100000,337934,237934
329,100000,183700,83700
330,100000,179712,79712
331,100000,179652,79652
332,100000,192577,92577
333,100000,277499,177499
334,100000,200793,100793
335,100000,190422,90422
336,100000,180324,80324
337,100000,179822,79822
338,100000,179562,79562
339,100000,179822,79822
340,100000,179823,79823
341,100000,181566,81566
342,100000,215131,115131
343,100000,167399,67399
344,100000,164664,64664
345,100000,163983,63983
346,100000,161157,61157
347,100000,164724,64724
348,100000,162981,62981
349,100000,162069,62069
350,100000,160896,60896
351,100000,160546,60546
352,100000,1633332,1533332
353,100000,163772,63772
354,100000,169002,69002
355,100000,168150,68150
356,100000,297947,197947
357,100000,2517898,2417898
358,100000,301745,201745
359,100000,1101820,1001820
360,100000,751241,651241
361,100000,810846,710846
362,100000,194540,94540
363,100000,196304,96304
364,100000,182799,82799
365,100000,191274,91274
366,100000,180394,80394
367,100000,179422,79422
368,100000,179833,79833
369,100000,179442,79442
370,100000,2553264,2453264
371,100000,348832,248832
372,100000,165716,65716
373,100000,194235,94235
374,100000,180845,80845
375,100000,180403,80403
376,100000,179452,79452
377,100000,184251,84251
378,100000,180353,80353
379,100000,180394,80394
380,100000,179773,79773
381,100000,180143,80143
382,100000,179882,79882
383,100000,179522,79522
384,100000,179652,79652
385,100000,180173,80173
386,100000,181686,81686
387,100000,180003,80003
388,100000,179682,79682
389,100000,181115,81115
390,100000,179792,79792
391,100000,179312,79312
392,100000,179702,79702
393,100000,181997,81997
394,100000,179392,79392
395,100000,181245,81245
396,100000,183089,83089
397,100000,190302,90302
398,100000,180965,80965
399,100000,183320,83320
400,100000,180023,80023
401,100000,181666,81666
402,100000,182919,82919
403,100000,181747,81747
404,100000,181486,81486
405,100000,180434,80434
406,100000,181927,81927
407,100000,180514,80514
408,100000,186556,86556
409,100000,179923,79923
410,100000,179442,79442
411,100000,180023,80023
412,100000,183239,83239
413,100000,182297,82297
414,100000,194000,94000
415,100000,192968,92968
416,100000,191695,91695
417,100000,180444,80444
418,100000,193178,93178
419,100000,192637,92637
420,100000,180153,80153
421,100000,193269,93269
422,100000,181265,81265
423,100000,181165,81165
424,100000,195783,95783
425,100000,196665,96665
426,100000,196044,96044
427,100000,184822,84822
428,100000,118786,18786
429,100000,181496,81496
430,100000,181887,81887
431,100000,181847,81847
432,100000,181987,81987
433,100000,180023,80023
434,100000,179802,79802
435,100000,179632,79632
436,100000,179903,79903
437,100000,180113,80113
438,100000,179973,79973
439,100000,179793,79793
440,100000,179322,79322
441,100000,179993,79993
442,100000,179442,79442
443,100000,179662,79662
444,100000,179763,79763
445,100000,180344,80344
446,100000,180894,80894
447,100000,180374,80374
448,100000,179382,79382
449,100000,179602,79602
450,100000,196935,96935
451,100000,179783,79783
452,100000,179783,79783
453,100000,180433,80433
454,100000,201775,101775
455,100000,194210,94210
456,100000,181616,81616
457,100000,193950,93950
458,100000,181726,81726
459,100000,180074,80074
460,100000,194671,94671
461,100000,190132,90132
462,100000,180464,80464
463,100000,180183,80183
464,100000,180313,80313
465,100000,179993,79993
466,100000,180844,80844
467,100000,180344,80344
468,100000,180584,80584
469,100000,181105,81105
470,100000,180243,80243
471,100000,3274379,3174379
472,100000,188719,88719
473,100000,185163,85163
474,100000,190744,90744
475,100000,182889,82889
476,100000,186044,86044
477,100000,183509,83509
478,100000,196004,96004
479,100000,189782,89782
480,100000,189330,89330
481,100000,201535,101535
482,100000,188339,88339
483,100000,185904,85904
484,100000,194861,94861
485,100000,182437,82437
486,100000,180354,80354
487,100000,180915,80915
488,100000,196555,96555
489,100000,185373,85373
490,100000,181566,81566
491,100000,182047,82047
492,100000,182117,82117
493,100000,181967,81967
494,100000,181255,81255
495,100000,181235,81235
496,100000,195893,95893
497,100000,193229,93229
498,100000,181896,81896
499,100000,181766,81766
500,100000,181015,81015
