trial,requested_ns,actual_ns,error_ns
1,100000000,100210583,210583
2,100000000,100309037,309037
3,100000000,100268068,268068
4,100000000,100150276,150276
5,100000000,100582683,582683
6,100000000,100234870,234870
7,100000000,100642206,642206
8,100000000,100256717,256717
9,100000000,100267207,267207
10,100000000,100200011,200011
11,100000000,100258956,258956
12,100000000,100278215,278215
13,100000000,100170207,170207
14,100000000,100173102,173102
15,100000000,100193050,193050
16,100000000,100335162,335162
17,100000000,100491431,491431
18,100000000,100498327,498327
19,100000000,100243689,243689
20,100000000,100122228,122228
21,100000000,100303234,303234
22,100000000,100225933,225933
23,100000000,100495067,495067
24,100000000,100527819,527819
25,100000000,100334172,334172
26,100000000,100202292,202292
27,100000000,100153554,153554
28,100000000,100163613,163613
29,100000000,100256710,256710
30,100000000,100151649,151649
31,100000000,100328307,328307
32,100000000,100321396,321396
33,100000000,100610053,610053
34,100000000,100216102,216102
35,100000000,100229643,229643
36,100000000,100703178,703178
37,100000000,100125729,125729
38,100000000,100378853,378853
39,100000000,100613370,613370
40,100000000,100222846,222846
41,100000000,100334980,334980
42,100000000,100213527,213527
43,100000000,100191798,191798
44,100000000,100232491,232491
45,100000000,100293074,293074
46,100000000,100506365,506365
47,100000000,100420592,420592
48,100000000,100141541,141541
49,100000000,100105104,105104
50,100000000,100149471,149471
51,100000000,100241336,241336
52,100000000,100844141,844141
53,100000000,100688054,688054
54,100000000,100234263,234263
55,100000000,100192513,192513
56,100000000,100709798,709798
57,100000000,100322397,322397
58,100000000,100207338,207338
59,100000000,100204850,204850
60,100000000,100159905,159905
61,100000000,100275328,275328
62,100000000,100269631,269631
63,100000000,100194674,194674
64,100000000,100170416,170416
65,100000000,100500663,500663
66,100000000,100257814,257814
67,100000000,100532815,532815
68,100000000,100230714,230714
69,100000000,100210385,210385
70,100000000,100274670,274670
71,100000000,100103547,103547
72,100000000,100257932,257932
73,100000000,100906576,906576
74,100000000,100363026,363026
75,100000000,100315682,315682
76,100000000,100802095,802095
77,100000000,100768101,768101
