trial,requested_ns,actual_ns,error_ns
245,100000000,100105597,105597
246,100000000,100135704,135704
247,100000000,100231367,231367
248,100000000,100110297,110297
249,100000000,100107872,107872
250,100000000,100096169,96169
251,100000000,100095178,95178
252,100000000,100093344,93344
253,100000000,100183437,183437
254,100000000,100132137,132137
255,100000000,100116599,116599
256,100000000,100113612,113612
257,100000000,100124280,124280
258,100000000,100113277,113277
259,100000000,100218328,218328
260,100000000,100209064,209064
261,100000000,100110001,110001
262,100000000,100188025,188025
263,100000000,100173096,173096
264,100000000,100096110,96110
265,100000000,100144692,144692
266,100000000,100244332,244332
267,100000000,100124864,124864
268,100000000,100104977,104977
269,100000000,100092983,92983
270,100000000,100167104,167104
271,100000000,100094597,94597
272,100000000,100088484,88484
273,100000000,100116979,116979
274,100000000,100265653,265653
275,100000000,100104806,104806
276,100000000,100092332,92332
277,100000000,100097422,97422
278,100000000,100097372,97372
279,100000000,100096990,96990
280,100000000,100091942,91942
281,100000000,100102592,102592
282,100000000,100110578,110578
283,100000000,100098263,98263
284,100000000,100218673,218673
285,100000000,100487861,487861
286,100000000,100207041,207041
287,100000000,100147732,147732
288,100000000,100101249,101249
289,100000000,100097082,97082
290,100000000,100198665,198665
291,100000000,100165090,165090
292,100000000,100098173,98173
293,100000000,100095448,95448
294,100000000,100125075,125075
295,100000000,100220938,220938
296,100000000,100142696,142696
297,100000000,100086095,86095
298,100000000,100123065,123065
299,100000000,100218277,218277
300,100000000,100101094,101094
301,100000000,100156378,156378
302,100000000,100094871,94871
303,100000000,100182228,182228
304,100000000,100095582,95582
305,100000000,100171718,171718
306,100000000,100092988,92988
307,100000000,100113006,113006
308,100000000,100135454,135454
309,100000000,100212646,212646
310,100000000,100167770,167770
311,100000000,100143789,143789
312,100000000,100123256,123256
313,100000000,100100893,100893
314,100000000,100092167,92167
315,100000000,100166759,166759
316,100000000,101623083,1623083
317,100000000,100101885,101885
318,100000000,100103398,103398
319,100000000,100095593,95593
320,100000000,100087977,87977
321,100000000,100090723,90723
322,100000000,100141390,141390
323,100000000,100095032,95032
324,100000000,100106223,106223
325,100000000,100158041,158041
326,100000000,100141370,141370
327,100000000,100106984,106984
328,100000000,100216783,216783
329,100000000,100108267,108267
330,100000000,100101415,101415
331,100000000,100085694,85694
332,100000000,100093670,93670
333,100000000,100094331,94331
334,100000000,100094409,94409
335,100000000,100095964,95964
336,100000000,100094000,94000
337,100000000,100166158,166158
338,100000000,100091825,91825
339,100000000,100096404,96404
340,100000000,100111363,111363
341,100000000,100129027,129027
342,100000000,100113777,113777
343,100000000,100133094,133094
344,100000000,100091045,91045
345,100000000,100164866,164866
346,100000000,100100061,100061
347,100000000,100093820,93820
348,100000000,100137673,137673
349,100000000,100138850,138850
350,100000000,100088514,88514
351,100000000,100159144,159144
352,100000000,100094631,94631
353,100000000,100091965,91965
354,100000000,100134077,134077
355,100000000,100087818,87818
356,100000000,100093619,93619
357,100000000,100096514,96514
358,100000000,100095773,95773
359,100000000,100093228,93228
360,100000000,100085563,85563
361,100000000,100212005,212005
362,100000000,100107646,107646
363,100000000,100104761,104761
364,100000000,100132413,132413
365,100000000,100085984,85984
366,100000000,100335400,335400
367,100000000,100095583,95583
368,100000000,100098227,98227
369,100000000,100099520,99520
370,100000000,100103207,103207
371,100000000,100099461,99461
372,100000000,100220180,220180
373,100000000,100098067,98067
374,100000000,100161179,161179
375,100000000,100225931,225931
376,100000000,100155191,155191
377,100000000,100208000,208000
378,100000000,100155261,155261
379,100000000,100092951,92951
380,100000000,100100847,100847
381,100000000,100135573,135573
382,100000000,100088925,88925
383,100000000,100104884,104884
384,100000000,100225695,225695
385,100000000,100094354,94354
386,100000000,100097581,97581
387,100000000,100098031,98031
388,100000000,100118841,118841
389,100000000,100188184,188184
390,100000000,100244380,244380
391,100000000,100091780,91780
392,100000000,100173976,173976
393,100000000,100157735,157735
394,100000000,100220521,220521
395,100000000,100159489,159489
396,100000000,102516632,2516632
397,100000000,100149962,149962
398,100000000,100089005,89005
399,100000000,100096307,96307
400,100000000,100089746,89746
401,100000000,100097421,97421
402,100000000,100128921,128921
403,100000000,100167844,167844
404,100000000,100121927,121927
405,100000000,100097140,97140
406,100000000,100091990,91990
407,100000000,100168286,168286
408,100000000,100224372,224372
409,100000000,100160290,160290
410,100000000,100091529,91529
411,100000000,100098623,98623
412,100000000,100108652,108652
413,100000000,100103221,103221
414,100000000,100100316,100316
415,100000000,100235870,235870
416,100000000,100118842,118842
417,100000000,100143964,143964
418,100000000,100098843,98843
419,100000000,100097541,97541
420,100000000,100169587,169587
421,100000000,100159168,159168
422,100000000,100119161,119161
423,100000000,100148508,148508
424,100000000,100178474,178474
425,100000000,100113722,113722
426,100000000,100986774,986774
427,100000000,100125734,125734
428,100000000,100133655,133655
429,100000000,100135102,135102
430,100000000,100113531,113531
431,100000000,100178309,178309
432,100000000,100092971,92971
433,100000000,100110545,110545
434,100000000,100135152,135152
435,100000000,100111287,111287
436,100000000,100154198,154198
437,100000000,100136254,136254
438,100000000,100329187,329187
439,100000000,100214474,214474
440,100000000,100199785,199785
441,100000000,100196745,196745
442,100000000,100111838,111838
443,100000000,100094816,94816
444,100000000,100090977,90977
445,100000000,100090532,90532
446,100000000,100276589,276589
447,100000000,100114169,114169
448,100000000,100204170,204170
449,100000000,100100633,100633
450,100000000,100146039,146039
451,100000000,100201586,201586
452,100000000,100116843,116843
453,100000000,100160328,160328
454,100000000,100161229,161229
455,100000000,100130390,130390
456,100000000,100111950,111950
457,100000000,100118273,118273
458,100000000,100181825,181825
459,100000000,100157978,157978
460,100000000,100090550,90550
461,100000000,100151657,151657
462,100000000,100093987,93987
463,100000000,100092243,92243
464,100000000,100132491,132491
465,100000000,100166976,166976
466,100000000,100088146,88146
467,100000000,100140476,140476
468,100000000,100122351,122351
469,100000000,100109286,109286
470,100000000,100108174,108174
471,100000000,100179157,179157
472,100000000,100162323,162323
473,100000000,100134575,134575
474,100000000,100195194,195194
475,100000000,100104818,104818
476,100000000,100100309,100309
477,100000000,100207863,207863
478,100000000,100096923,96923
479,100000000,100105089,105089
480,100000000,100115899,115899
481,100000000,100130124,130124
482,100000000,100092163,92163
483,100000000,100092244,92244
484,100000000,100158600,158600
485,100000000,100161885,161885
486,100000000,100163088,163088
487,100000000,100260324,260324
488,100000000,100164361,164361
489,100000000,100152648,152648
490,100000000,100092293,92293
491,100000000,100090891,90891
492,100000000,100167085,167085
493,100000000,100194178,194178
494,100000000,100162868,162868
495,100000000,100179971,179971
496,100000000,100111750,111750
497,100000000,100158680,158680
498,100000000,100138317,138317
499,100000000,100166013,166013
500,100000000,100186303,186303
