trial,requested_ns,actual_ns,error_ns
290,100000,153712,53712
291,100000,153739,53739
292,100000,153630,53630
293,100000,153949,53949
294,100000,154474,54474
295,100000,154326,54326
296,100000,153734,53734
297,100000,153783,53783
298,100000,153540,53540
299,100000,153661,53661
300,100000,146255,46255
301,100000,153953,53953
302,100000,154142,54142
303,100000,153612,53612
304,100000,153606,53606
305,100000,153664,53664
306,100000,153556,53556
307,100000,154172,54172
308,100000,153709,53709
309,100000,154284,54284
310,100000,153607,53607
311,100000,153606,53606
312,100000,153711,53711
313,100000,149826,49826
314,100000,154067,54067
315,100000,153710,53710
316,100000,154206,54206
317,100000,154017,54017
318,100000,153839,53839
319,100000,153581,53581
320,100000,154689,54689
321,100000,154527,54527
322,100000,154224,54224
323,100000,154289,54289
324,100000,153877,53877
325,100000,153687,53687
326,100000,146233,46233
327,100000,155289,55289
328,100000,153724,53724
329,100000,154269,54269
330,100000,153569,53569
331,100000,153597,53597
332,100000,153577,53577
333,100000,153992,53992
334,100000,153750,53750
335,100000,153591,53591
336,100000,154533,54533
337,100000,153952,53952
338,100000,153834,53834
339,100000,147374,47374
340,100000,153758,53758
341,100000,153758,53758
342,100000,153729,53729
343,100000,154146,54146
344,100000,153726,53726
345,100000,153574,53574
346,100000,155014,55014
347,100000,154640,54640
348,100000,153737,53737
349,100000,153781,53781
350,100000,154175,54175
351,100000,153720,53720
352,100000,134539,34539
353,100000,154192,54192
354,100000,154753,54753
355,100000,153887,53887
356,100000,153628,53628
357,100000,154009,54009
358,100000,153746,53746
359,100000,154384,54384
360,100000,153733,53733
361,100000,153662,53662
362,100000,153781,53781
363,100000,153719,53719
364,100000,154298,54298
365,100000,146666,46666
366,100000,154027,54027
367,100000,153707,53707
368,100000,153730,53730
369,100000,154059,54059
370,100000,153743,53743
371,100000,154906,54906
372,100000,154381,54381
373,100000,154076,54076
374,100000,153616,53616
375,100000,153720,53720
376,100000,153742,53742
377,100000,153710,53710
378,100000,147058,47058
379,100000,154058,54058
380,100000,153787,53787
381,100000,153869,53869
382,100000,153621,53621
383,100000,153595,53595
384,100000,153700,53700
385,100000,154344,54344
386,100000,153881,53881
387,100000,153528,53528
388,100000,153710,53710
389,100000,153585,53585
390,100000,153549,53549
391,100000,149602,49602
392,100000,154152,54152
393,100000,153551,53551
394,100000,153788,53788
395,100000,153567,53567
396,100000,153650,53650
397,100000,153671,53671
398,100000,154203,54203
399,100000,154249,54249
400,100000,153616,53616
401,100000,153669,53669
402,100000,153601,53601
403,100000,153591,53591
404,100000,149420,49420
405,100000,155219,55219
406,100000,154637,54637
407,100000,153727,53727
408,100000,153703,53703
409,100000,153749,53749
410,100000,153557,53557
411,100000,154166,54166
412,100000,153745,53745
413,100000,154206,54206
414,100000,153671,53671
415,100000,153540,53540
416,100000,153767,53767
417,100000,149076,49076
418,100000,153918,53918
419,100000,154224,54224
420,100000,153748,53748
421,100000,153623,53623
422,100000,153570,53570
423,100000,153739,53739
424,100000,153892,53892
425,100000,154068,54068
426,100000,154204,54204
427,100000,153738,53738
428,100000,154179,54179
429,100000,153931,53931
430,100000,148486,48486
431,100000,154039,54039
432,100000,153763,53763
433,100000,154095,54095
434,100000,153579,53579
435,100000,153590,53590
436,100000,153797,53797
437,100000,154326,54326
438,100000,153780,53780
439,100000,153557,53557
440,100000,154030,54030
441,100000,153603,53603
442,100000,153743,53743
443,100000,148830,48830
444,100000,154188,54188
445,100000,153752,53752
446,100000,153607,53607
447,100000,154115,54115
448,100000,153637,53637
449,100000,153615,53615
450,100000,154150,54150
451,100000,154119,54119
452,100000,153721,53721
453,100000,153527,53527
454,100000,154117,54117
455,100000,153937,53937
456,100000,148729,48729
457,100000,153580,53580
458,100000,153554,53554
459,100000,153601,53601
460,100000,153533,53533
461,100000,154146,54146
462,100000,153986,53986
463,100000,154367,54367
464,100000,154132,54132
465,100000,153703,53703
466,100000,153710,53710
467,100000,153593,53593
468,100000,154194,54194
469,100000,148223,48223
470,100000,153923,53923
471,100000,153729,53729
472,100000,153723,53723
473,100000,153587,53587
474,100000,153554,53554
475,100000,154064,54064
476,100000,153894,53894
477,100000,153947,53947
478,100000,153596,53596
479,100000,153735,53735
