trial,requested_ns,actual_ns,error_ns
1,100000000,100210228,210228
2,100000000,100114690,114690
3,100000000,100087212,87212
4,100000000,100093973,93973
5,100000000,100091625,91625
6,100000000,100105090,105090
7,100000000,100176689,176689
8,100000000,100177162,177162
9,100000000,100215203,215203
10,100000000,100085161,85161
11,100000000,100088781,88781
12,100000000,100098375,98375
13,100000000,100102325,102325
14,100000000,100100604,100604
15,100000000,100183252,183252
16,100000000,100202414,202414
17,100000000,100155703,155703
18,100000000,100088035,88035
19,100000000,100105779,105779
20,100000000,100103526,103526
21,100000000,100163094,163094
22,100000000,100174612,174612
23,100000000,100196051,196051
24,100000000,100089580,89580
25,100000000,100086537,86537
26,100000000,100182570,182570
27,100000000,100069432,69432
28,100000000,100092253,92253
29,100000000,100589391,589391
30,100000000,100091075,91075
31,100000000,100092026,92026
32,100000000,100071259,71259
33,100000000,100172423,172423
34,100000000,100097716,97716
35,100000000,100093375,93375
36,100000000,100177605,177605
37,100000000,100077138,77138
38,100000000,100082913,82913
39,100000000,100085856,85856
40,100000000,100076046,76046
41,100000000,100124155,124155
42,100000000,100091560,91560
43,100000000,100095744,95744
44,100000000,100254383,254383
45,100000000,100261839,261839
46,100000000,100076641,76641
47,100000000,100089892,89892
48,100000000,100076307,76307
49,100000000,100075230,75230
50,100000000,100112812,112812
51,100000000,100164407,164407
52,100000000,100114271,114271
53,100000000,100078195,78195
54,100000000,100074394,74394
55,100000000,100103346,103346
56,100000000,100088189,88189
57,100000000,100094821,94821
58,100000000,100166717,166717
59,100000000,100109230,109230
60,100000000,100213462,213462
61,100000000,100089577,89577
62,100000000,100076277,76277
63,100000000,100230819,230819
64,100000000,100111031,111031
65,100000000,100172441,172441
66,100000000,100184790,184790
67,100000000,100086784,86784
68,100000000,100084189,84189
69,100000000,100082804,82804
70,100000000,100106989,106989
71,100000000,100105793,105793
72,100000000,100176644,176644
73,100000000,100172576,172576
74,100000000,100186003,186003
75,100000000,100088520,88520
76,100000000,100088624,88624
77,100000000,100084650,84650
78,100000000,100099342,99342
79,100000000,100089534,89534
80,100000000,100184384,184384
81,100000000,100221912,221912
82,100000000,100115368,115368
83,100000000,100089618,89618
84,100000000,100092547,92547
85,100000000,100080371,80371
86,100000000,100100263,100263
87,100000000,100208454,208454
88,100000000,100167338,167338
89,100000000,100242230,242230
90,100000000,100194045,194045
91,100000000,100090289,90289
92,100000000,100096655,96655
93,100000000,100111595,111595
94,100000000,100147228,147228
95,100000000,100210887,210887
96,100000000,100089303,89303
97,100000000,100084139,84139
98,100000000,100073964,73964
99,100000000,100108974,108974
100,100000000,100166756,166756
101,100000000,100081527,81527
102,100000000,100084761,84761
103,100000000,100092085,92085
104,100000000,100105955,105955
105,100000000,100093608,93608
106,100000000,100098527,98527
107,100000000,100085723,85723
108,100000000,100080555,80555
109,100000000,100092385,92385
110,100000000,100092230,92230
111,100000000,100413623,413623
112,100000000,100090662,90662
113,100000000,100086109,86109
114,100000000,100091512,91512
115,100000000,100093604,93604
116,100000000,100085405,85405
117,100000000,100080370,80370
118,100000000,100078947,78947
119,100000000,100164628,164628
120,100000000,100203485,203485
121,100000000,100090876,90876
122,100000000,100090307,90307
123,100000000,100089721,89721
124,100000000,100099205,99205
125,100000000,100103351,103351
126,100000000,100273173,273173
127,100000000,100210724,210724
128,100000000,100118710,118710
129,100000000,100089971,89971
130,100000000,100090677,90677
131,100000000,100107625,107625
132,100000000,100102526,102526
133,100000000,100214514,214514
134,100000000,100220746,220746
135,100000000,100084978,84978
136,100000000,100089127,89127
137,100000000,100086145,86145
138,100000000,100102747,102747
139,100000000,100103061,103061
140,100000000,100204381,204381
141,100000000,100251053,251053
142,100000000,100092817,92817
143,100000000,100106459,106459
144,100000000,100090203,90203
145,100000000,100071366,71366
146,100000000,100207212,207212
147,100000000,100088905,88905
148,100000000,100199312,199312
149,100000000,100075129,75129
150,100000000,100088976,88976
151,100000000,100091230,91230
152,100000000,100102075,102075
153,100000000,100099318,99318
154,100000000,100219927,219927
155,100000000,100257961,257961
156,100000000,100182311,182311
157,100000000,100090873,90873
158,100000000,100076024,76024
159,100000000,100177747,177747
160,100000000,100481176,481176
161,100000000,100087198,87198
162,100000000,100088962,88962
163,100000000,100113812,113812
164,100000000,100104061,104061
165,100000000,100099400,99400
166,100000000,100160508,160508
167,100000000,100192895,192895
168,100000000,100082659,82659
169,100000000,100088815,88815
170,100000000,100076151,76151
171,100000000,100153833,153833
172,100000000,100209815,209815
173,100000000,100105984,105984
174,100000000,100078419,78419
175,100000000,100079812,79812
176,100000000,100254250,254250
177,100000000,100088946,88946
178,100000000,100213855,213855
179,100000000,100114460,114460
180,100000000,100174034,174034
181,100000000,100068769,68769
182,100000000,100215761,215761
183,100000000,100082574,82574
184,100000000,100073028,73028
185,100000000,100070927,70927
186,100000000,100100108,100108
187,100000000,100183230,183230
188,100000000,100851087,851087
189,100000000,100226281,226281
190,100000000,100182790,182790
191,100000000,100198144,198144
192,100000000,100095349,95349
193,100000000,100187800,187800
194,100000000,100184053,184053
195,100000000,100232975,232975
196,100000000,100195370,195370
197,100000000,100180309,180309
198,100000000,100091027,91027
199,100000000,100078162,78162
200,100000000,100184569,184569
201,100000000,100083444,83444
202,100000000,100105231,105231
203,100000000,100193357,193357
204,100000000,100089527,89527
205,100000000,100206282,206282
206,100000000,100104855,104855
207,100000000,100184915,184915
208,100000000,100191718,191718
209,100000000,100086701,86701
210,100000000,100067358,67358
211,100000000,100086423,86423
212,100000000,100092040,92040
213,100000000,100087609,87609
214,100000000,100091821,91821
215,100000000,100175990,175990
216,100000000,100100089,100089
217,100000000,100292036,292036
218,100000000,100088260,88260
219,100000000,100082714,82714
220,100000000,100092240,92240
221,100000000,100091813,91813
222,100000000,100096192,96192
223,100000000,100164560,164560
224,100000000,100086318,86318
225,100000000,100194224,194224
226,100000000,100083918,83918
227,100000000,100093814,93814
228,100000000,100091824,91824
229,100000000,100103071,103071
230,100000000,100103737,103737
231,100000000,100110022,110022
232,100000000,100181682,181682
233,100000000,101160432,1160432
234,100000000,100087131,87131
235,100000000,100071854,71854
236,100000000,100086919,86919
237,100000000,100084386,84386
238,100000000,100087263,87263
239,100000000,100102942,102942
240,100000000,100176926,176926
241,100000000,100204625,204625
242,100000000,100120261,120261
243,100000000,100092845,92845
244,100000000,100122198,122198
245,100000000,100100541,100541
246,100000000,100589507,589507
