trial,requested_ns,actual_ns,error_ns
131,1000000,1062761,62761
132,1000000,1059716,59716
133,1000000,1112414,112414
134,1000000,1746679,746679
135,1000000,1991025,991025
136,1000000,2000492,1000492
137,1000000,1072181,72181
138,1000000,1057298,57298
139,1000000,1059323,59323
140,1000000,1058974,58974
141,1000000,1123842,123842
142,1000000,1985637,985637
143,1000000,1095179,95179
144,1000000,1485925,485925
145,1000000,1056199,56199
146,1000000,1057281,57281
147,1000000,1055081,55081
148,1000000,1055167,55167
149,1000000,1055561,55561
150,1000000,1054698,54698
151,1000000,1224159,224159
152,1000000,1059226,59226
153,1000000,1144126,144126
154,1000000,1057533,57533
155,1000000,1055463,55463
156,1000000,1056900,56900
157,1000000,1119008,119008
158,1000000,1349044,349044
159,1000000,1019413,19413
160,1000000,1056222,56222
161,1000000,1058616,58616
162,1000000,1057703,57703
163,1000000,1055104,55104
164,1000000,1054980,54980
165,1000000,1055931,55931
166,1000000,1056111,56111
167,1000000,1055283,55283
168,1000000,1056205,56205
169,1000000,1057274,57274
170,1000000,1055709,55709
171,1000000,1055490,55490
172,1000000,1063776,63776
173,1000000,1058218,58218
174,1000000,1055570,55570
175,1000000,1080363,80363
176,1000000,1056696,56696
177,1000000,1057078,57078
178,1000000,1056499,56499
179,1000000,1054944,54944
180,1000000,1056108,56108
181,1000000,1056135,56135
182,1000000,1054872,54872
183,1000000,1056175,56175
184,1000000,1055849,55849
185,1000000,1056151,56151
186,1000000,1045314,45314
187,1000000,1054934,54934
188,1000000,1058435,58435
189,1000000,1055330,55330
190,1000000,1055417,55417
191,1000000,1077448,77448
192,1000000,1056551,56551
193,1000000,1054740,54740
194,1000000,1055953,55953
195,1000000,1056297,56297
196,1000000,1055082,55082
197,1000000,1056286,56286
198,1000000,1055666,55666
199,1000000,1056101,56101
200,1000000,1055749,55749
201,1000000,1055992,55992
202,1000000,1055265,55265
203,1000000,1080255,80255
204,1000000,1058086,58086
205,1000000,1055063,55063
206,1000000,1055306,55306
207,1000000,1055386,55386
208,1000000,1057401,57401
209,1000000,1073546,73546
210,1000000,1055329,55329
211,1000000,1055073,55073
212,1000000,1055861,55861
213,1000000,1056170,56170
214,1000000,1055969,55969
215,1000000,1056065,56065
216,1000000,1055173,55173
217,1000000,1056343,56343
218,1000000,1055857,55857
219,1000000,1057162,57162
220,1000000,1060766,60766
221,1000000,1054883,54883
222,1000000,1055320,55320
223,1000000,1085370,85370
224,1000000,1055343,55343
225,1000000,1055497,55497
226,1000000,1055432,55432
227,1000000,1055004,55004
228,1000000,1055965,55965
229,1000000,1056066,56066
230,1000000,1055403,55403
231,1000000,1056128,56128
232,1000000,1055888,55888
233,1000000,1054997,54997
234,1000000,1345071,345071
235,1000000,1452501,452501
236,1000000,1377085,377085
237,1000000,1072769,72769
238,1000000,1057949,57949
239,1000000,1055414,55414
240,1000000,1055645,55645
241,1000000,1054726,54726
242,1000000,1054775,54775
243,1000000,1055203,55203
244,1000000,1055315,55315
245,1000000,1055975,55975
246,1000000,1055686,55686
247,1000000,1056003,56003
248,1000000,1054890,54890
249,1000000,1054790,54790
250,1000000,1057056,57056
251,1000000,1056671,56671
252,1000000,1056259,56259
253,1000000,1061955,61955
254,1000000,1059717,59717
255,1000000,1020725,20725
256,1000000,1055269,55269
257,1000000,1054817,54817
258,1000000,1055155,55155
259,1000000,1054613,54613
260,1000000,1055237,55237
261,1000000,1054768,54768
262,1000000,1055320,55320
263,1000000,1056165,56165
264,1000000,1055290,55290
265,1000000,1119530,119530
266,1000000,1057376,57376
267,1000000,1056095,56095
268,1000000,1055931,55931
269,1000000,1087257,87257
270,1000000,1057066,57066
271,1000000,1048148,48148
272,1000000,1054674,54674
273,1000000,1054645,54645
274,1000000,1054567,54567
275,1000000,1054484,54484
276,1000000,1054794,54794
277,1000000,1055204,55204
278,1000000,1055159,55159
279,1000000,1055755,55755
280,1000000,1054741,54741
281,1000000,1056775,56775
282,1000000,1058762,58762
283,1000000,1056027,56027
284,1000000,1056534,56534
285,1000000,1058151,58151
286,1000000,1056585,56585
287,1000000,1056241,56241
288,1000000,1056077,56077
289,1000000,1038039,38039
290,1000000,1055036,55036
291,1000000,1105608,105608
292,1000000,1055651,55651
293,1000000,1054871,54871
294,1000000,1054593,54593
295,1000000,1098479,98479
296,1000000,1200359,200359
297,1000000,1056762,56762
298,1000000,1057614,57614
299,1000000,1054381,54381
300,1000000,1055034,55034
301,1000000,1083554,83554
302,1000000,1060452,60452
303,1000000,1056087,56087
304,1000000,1054772,54772
305,1000000,1055301,55301
306,1000000,1054690,54690
307,1000000,1054585,54585
308,1000000,1054820,54820
309,1000000,1054923,54923
310,1000000,1055608,55608
311,1000000,1055559,55559
312,1000000,1055443,55443
313,1000000,1056297,56297
314,1000000,2553855,1553855
315,1000000,1249570,249570
316,1000000,1071382,71382
317,1000000,1059778,59778
318,1000000,1059172,59172
319,1000000,1058157,58157
320,1000000,1056440,56440
321,1000000,1056078,56078
322,1000000,1056188,56188
323,1000000,1055682,55682
324,1000000,1032748,32748
325,1000000,1151792,151792
326,1000000,3470686,2470686
327,1000000,4625890,3625890
328,1000000,2045226,1045226
329,1000000,1059710,59710
330,1000000,5183009,4183009
331,1000000,1060422,60422
332,1000000,1059745,59745
333,1000000,1057231,57231
334,1000000,1048976,48976
335,1000000,1055198,55198
336,1000000,1088637,88637
337,1000000,1057139,57139
338,1000000,1023247,23247
339,1000000,1056074,56074
340,1000000,1054655,54655
341,1000000,1055340,55340
342,1000000,1054624,54624
343,1000000,1055567,55567
344,1000000,1055241,55241
345,1000000,1055422,55422
346,1000000,1055003,55003
347,1000000,1055739,55739
348,1000000,1828741,828741
349,1000000,1062082,62082
350,1000000,1056901,56901
351,1000000,2135512,1135512
352,1000000,1057252,57252
353,1000000,1057584,57584
354,1000000,1057870,57870
355,1000000,1058510,58510
356,1000000,1057720,57720
357,1000000,1056598,56598
358,1000000,1051126,51126
359,1000000,1055850,55850
360,1000000,1054835,54835
361,1000000,1054946,54946
362,1000000,1058335,58335
363,1000000,1057176,57176
364,1000000,1055291,55291
365,1000000,1131702,131702
366,1000000,1056096,56096
367,1000000,1055180,55180
368,1000000,1056589,56589
369,1000000,1055913,55913
370,1000000,1056151,56151
371,1000000,1056159,56159
372,1000000,1056055,56055
373,1000000,1056010,56010
374,1000000,1058591,58591
375,1000000,1054975,54975
376,1000000,1054807,54807
377,1000000,1069580,69580
378,1000000,1077245,77245
379,1000000,1056316,56316
380,1000000,1055085,55085
381,1000000,1238482,238482
382,1000000,1056712,56712
383,1000000,1056255,56255
384,1000000,1055687,55687
385,1000000,1369008,369008
386,1000000,1057476,57476
387,1000000,1055482,55482
388,1000000,1055742,55742
389,1000000,1055205,55205
390,1000000,1055700,55700
391,1000000,1056332,56332
392,1000000,1055825,55825
393,1000000,1056667,56667
394,1000000,1425833,425833
395,1000000,1056854,56854
396,1000000,1092430,92430
397,1000000,1057293,57293
398,1000000,1054786,54786
399,1000000,1055524,55524
400,1000000,1324224,324224
401,1000000,1058189,58189
402,1000000,1057201,57201
403,1000000,1056088,56088
404,1000000,1056086,56086
405,1000000,1055912,55912
406,1000000,1028103,28103
407,1000000,1054619,54619
408,1000000,1077293,77293
409,1000000,1368609,368609
410,1000000,1056630,56630
411,1000000,1189361,189361
412,1000000,1059920,59920
413,1000000,1057237,57237
414,1000000,1056232,56232
415,1000000,1056234,56234
416,1000000,1021146,21146
417,1000000,1055914,55914
418,1000000,1055043,55043
419,1000000,1055212,55212
420,1000000,1054938,54938
421,1000000,1055443,55443
422,1000000,1055249,55249
423,1000000,1055868,55868
424,1000000,1055991,55991
425,1000000,1134808,134808
426,1000000,1062807,62807
427,1000000,3602008,2602008
428,1000000,1058012,58012
429,1000000,1060178,60178
430,1000000,1062264,62264
431,1000000,1060769,60769
432,1000000,1060794,60794
433,1000000,1071728,71728
434,1000000,1057480,57480
435,1000000,1060896,60896
436,1000000,1059687,59687
437,1000000,1059816,59816
438,1000000,1059410,59410
439,1000000,1064483,64483
440,1000000,1059754,59754
441,1000000,1059223,59223
442,1000000,1061246,61246
443,1000000,1059384,59384
444,1000000,1062360,62360
445,1000000,1060534,60534
446,1000000,1063608,63608
447,1000000,1235166,235166
448,1000000,1059604,59604
449,1000000,1060737,60737
450,1000000,1061941,61941
451,1000000,1063086,63086
452,1000000,1074902,74902
453,1000000,1057812,57812
454,1000000,1055797,55797
455,1000000,1072564,72564
456,1000000,1060284,60284
457,1000000,1058931,58931
458,1000000,1055415,55415
459,1000000,1087915,87915
460,1000000,1062750,62750
461,1000000,1065500,65500
462,1000000,1059658,59658
463,1000000,1060215,60215
464,1000000,1068239,68239
465,1000000,1068333,68333
466,1000000,1059573,59573
467,1000000,1064241,64241
468,1000000,1061074,61074
469,1000000,1061517,61517
470,1000000,1061281,61281
471,1000000,3610591,2610591
472,1000000,1061355,61355
473,1000000,1059726,59726
474,1000000,1059889,59889
475,1000000,1056019,56019
476,1000000,1056778,56778
477,1000000,1054656,54656
478,1000000,1055699,55699
479,1000000,1054780,54780
480,1000000,1054921,54921
481,1000000,1056074,56074
482,1000000,1056316,56316
483,1000000,1056942,56942
484,1000000,1102102,102102
485,1000000,2856220,1856220
486,1000000,1061882,61882
487,1000000,1060799,60799
488,1000000,1055515,55515
489,1000000,1055389,55389
490,1000000,1057393,57393
491,1000000,1057923,57923
492,1000000,1056286,56286
493,1000000,1056734,56734
494,1000000,1036284,36284
495,1000000,1056400,56400
496,1000000,1054694,54694
497,1000000,1056359,56359
498,1000000,1369327,369327
499,1000000,7184181,6184181
500,1000000,1061726,61726
