trial,requested_ns,actual_ns,error_ns
1,100000000,100223383,223383
2,100000000,100377727,377727
3,100000000,100374840,374840
4,100000000,100261756,261756
5,100000000,100557349,557349
6,100000000,100175732,175732
7,100000000,100289839,289839
8,100000000,102055985,2055985
9,100000000,100355289,355289
10,100000000,100169631,169631
11,100000000,100266200,266200
12,100000000,100362131,362131
13,100000000,100202228,202228
14,100000000,100782853,782853
15,100000000,100271901,271901
16,100000000,100925836,925836
17,100000000,100836200,836200
18,100000000,100741119,741119
19,100000000,100906154,906154
20,100000000,101169084,1169084
21,100000000,100308064,308064
22,100000000,100327019,327019
23,100000000,100185385,185385
24,100000000,100262722,262722
25,100000000,100189397,189397
26,100000000,100230986,230986
27,100000000,100246767,246767
28,100000000,100172686,172686
29,100000000,100534331,534331
30,100000000,100728044,728044
31,100000000,100297247,297247
32,100000000,100268899,268899
33,100000000,100815090,815090
34,100000000,100171814,171814
35,100000000,100361345,361345
36,100000000,100445945,445945
37,100000000,100839056,839056
38,100000000,100320716,320716
39,100000000,100938816,938816
40,100000000,100263988,263988
41,100000000,100306866,306866
42,100000000,100264210,264210
43,100000000,100173677,173677
44,100000000,100277335,277335
45,100000000,100190881,190881
46,100000000,100839124,839124
47,100000000,100835649,835649
48,100000000,100930891,930891
49,100000000,100812865,812865
50,100000000,100216790,216790
51,100000000,100740337,740337
52,100000000,100407864,407864
53,100000000,100215437,215437
54,100000000,100345435,345435
55,100000000,100170412,170412
56,100000000,100177865,177865
57,100000000,100345815,345815
58,100000000,100237336,237336
59,100000000,100437240,437240
60,100000000,100231397,231397
61,100000000,100256264,256264
62,100000000,100272946,272946
63,100000000,100267625,267625
64,100000000,100119941,119941
65,100000000,100175381,175381
66,100000000,100165593,165593
67,100000000,100217971,217971
68,100000000,100199847,199847
69,100000000,100313274,313274
70,100000000,100264391,264391
71,100000000,100290885,290885
72,100000000,100994512,994512
73,100000000,100869363,869363
74,100000000,100854354,854354
75,100000000,100419045,419045
76,100000000,100159955,159955
77,100000000,100264876,264876
78,100000000,100353133,353133
79,100000000,100953103,953103
80,100000000,100325617,325617
81,100000000,100531736,531736
82,100000000,100328683,328683
83,100000000,100190920,190920
84,100000000,100732796,732796
85,100000000,100885513,885513
86,100000000,100294803,294803
87,100000000,100923376,923376
88,100000000,100816272,816272
89,100000000,100882638,882638
90,100000000,101025517,1025517
91,100000000,100863633,863633
92,100000000,100447028,447028
93,100000000,100414497,414497
94,100000000,100311099,311099
95,100000000,100256692,256692
96,100000000,100287861,287861
97,100000000,100133746,133746
98,100000000,100220405,220405
99,100000000,100295499,295499
100,100000000,100299086,299086
