trial,requested_ns,actual_ns,error_ns
289,100000,153754,53754
290,100000,153857,53857
291,100000,154417,54417
292,100000,153609,53609
293,100000,153751,53751
294,100000,153727,53727
295,100000,154518,54518
296,100000,153752,53752
297,100000,144640,44640
298,100000,153696,53696
299,100000,153747,53747
300,100000,153748,53748
301,100000,153753,53753
302,100000,154487,54487
303,100000,153678,53678
304,100000,154445,54445
305,100000,153645,53645
306,100000,153760,53760
307,100000,153746,53746
308,100000,153715,53715
309,100000,154438,54438
310,100000,147324,47324
311,100000,153739,53739
312,100000,153776,53776
313,100000,153750,53750
314,100000,153709,53709
315,100000,153758,53758
316,100000,154427,54427
317,100000,154192,54192
318,100000,153764,53764
319,100000,153727,53727
320,100000,153792,53792
321,100000,153757,53757
322,100000,153753,53753
323,100000,148547,48547
324,100000,632958,532958
325,100000,159961,59961
326,100000,173372,73372
327,100000,156399,56399
328,100000,155126,55126
329,100000,155027,55027
330,100000,197313,97313
331,100000,374644,274644
332,100000,154940,54940
333,100000,154418,54418
334,100000,154236,54236
335,100000,154345,54345
336,100000,154186,54186
337,100000,160889,60889
338,100000,155836,55836
339,100000,154354,54354
340,100000,154259,54259
341,100000,154239,54239
342,100000,154443,54443
343,100000,155197,55197
344,100000,172980,72980
345,100000,157761,57761
346,100000,163194,63194
347,100000,764057,664057
348,100000,156178,56178
349,100000,155451,55451
350,100000,155504,55504
351,100000,155511,55511
352,100000,155261,55261
353,100000,157454,57454
354,100000,154076,54076
355,100000,154360,54360
356,100000,153881,53881
357,100000,154300,54300
358,100000,154190,54190
359,100000,130733,30733
360,100000,154226,54226
361,100000,154418,54418
362,100000,154840,54840
363,100000,153783,53783
364,100000,153727,53727
365,100000,153756,53756
366,100000,154245,54245
367,100000,153824,53824
368,100000,153739,53739
369,100000,154514,54514
370,100000,154060,54060
371,100000,153705,53705
372,100000,131902,31902
373,100000,153695,53695
374,100000,153747,53747
375,100000,153710,53710
376,100000,154448,54448
377,100000,153745,53745
378,100000,153771,53771
379,100000,154567,54567
380,100000,154845,54845
381,100000,153839,53839
382,100000,153644,53644
383,100000,154415,54415
384,100000,154139,54139
385,100000,148136,48136
386,100000,153774,53774
387,100000,153747,53747
388,100000,143644,43644
389,100000,154458,54458
