trial,requested_ns,actual_ns,error_ns
1,1000000,1061722,61722
2,1000000,1055985,55985
3,1000000,1056004,56004
4,1000000,1055792,55792
5,1000000,1056006,56006
6,1000000,1063880,63880
7,1000000,1057580,57580
8,1000000,1056382,56382
9,1000000,1056881,56881
10,1000000,1057382,57382
11,1000000,1056179,56179
12,1000000,1046453,46453
13,1000000,1056535,56535
14,1000000,1055344,55344
15,1000000,1078013,78013
16,1000000,1056789,56789
17,1000000,1055816,55816
18,1000000,1056341,56341
19,1000000,1055443,55443
20,1000000,1057024,57024
21,1000000,1056262,56262
22,1000000,1057713,57713
23,1000000,1057436,57436
24,1000000,1057364,57364
25,1000000,1056974,56974
26,1000000,1057473,57473
27,1000000,1058216,58216
28,1000000,1056055,56055
29,1000000,1054294,54294
30,1000000,1055326,55326
31,1000000,1055494,55494
32,1000000,1054685,54685
33,1000000,1057258,57258
34,1000000,1055641,55641
35,1000000,1055423,55423
36,1000000,1055792,55792
37,1000000,1057492,57492
38,1000000,1056060,56060
39,1000000,1057396,57396
40,1000000,1058713,58713
41,1000000,1056608,56608
42,1000000,1056496,56496
43,1000000,1057178,57178
44,1000000,1055919,55919
45,1000000,1055836,55836
46,1000000,1055678,55678
47,1000000,1026242,26242
48,1000000,1055544,55544
49,1000000,1055808,55808
50,1000000,1055459,55459
51,1000000,1055476,55476
52,1000000,1055476,55476
53,1000000,1059889,59889
54,1000000,1057569,57569
55,1000000,1055981,55981
56,1000000,1056991,56991
57,1000000,1057101,57101
58,1000000,1055868,55868
59,1000000,1056276,56276
60,1000000,1057309,57309
61,1000000,1055739,55739
62,1000000,1055637,55637
63,1000000,1055738,55738
64,1000000,1056689,56689
65,1000000,1023040,23040
66,1000000,1055280,55280
67,1000000,1056098,56098
68,1000000,1055296,55296
69,1000000,1056755,56755
70,1000000,1056485,56485
71,1000000,1055531,55531
72,1000000,1055377,55377
73,1000000,1055673,55673
74,1000000,1057649,57649
75,1000000,1055790,55790
76,1000000,1055560,55560
77,1000000,1056882,56882
78,1000000,1056044,56044
79,1000000,1055922,55922
80,1000000,1056255,56255
81,1000000,1057055,57055
82,1000000,1055999,55999
83,1000000,1030104,30104
84,1000000,1055536,55536
85,1000000,1057071,57071
86,1000000,1055915,55915
87,1000000,1055320,55320
88,1000000,1056507,56507
89,1000000,1055435,55435
90,1000000,1055600,55600
91,1000000,1055668,55668
92,1000000,1055475,55475
93,1000000,1055551,55551
94,1000000,1056705,56705
95,1000000,1055843,55843
96,1000000,1056136,56136
97,1000000,1056087,56087
98,1000000,1056124,56124
99,1000000,1131247,131247
100,1000000,1273935,273935
101,1000000,1056711,56711
102,1000000,1055709,55709
103,1000000,1055123,55123
104,1000000,1997210,997210
105,1000000,1056005,56005
106,1000000,1056551,56551
107,1000000,1055728,55728
108,1000000,1056117,56117
109,1000000,1055788,55788
110,1000000,1057126,57126
111,1000000,1056628,56628
112,1000000,1056007,56007
113,1000000,1057844,57844
114,1000000,1056074,56074
115,1000000,1056311,56311
116,1000000,1056318,56318
117,1000000,1055240,55240
118,1000000,1055099,55099
119,1000000,1055320,55320
120,1000000,1061350,61350
121,1000000,1055595,55595
122,1000000,1055543,55543
123,1000000,1055110,55110
124,1000000,1056010,56010
125,1000000,1055877,55877
126,1000000,1056629,56629
127,1000000,1057228,57228
128,1000000,1056577,56577
129,1000000,1055624,55624
130,1000000,1055694,55694
131,1000000,1056624,56624
132,1000000,1027457,27457
133,1000000,1055232,55232
134,1000000,1056183,56183
135,1000000,1055084,55084
136,1000000,1055051,55051
137,1000000,1055524,55524
138,1000000,1055169,55169
139,1000000,1055259,55259
140,1000000,1055955,55955
141,1000000,1056178,56178
142,1000000,1056012,56012
143,1000000,1055756,55756
144,1000000,1055468,55468
145,1000000,1056113,56113
146,1000000,1055479,55479
147,1000000,1057861,57861
148,1000000,1056726,56726
149,1000000,1056138,56138
150,1000000,1034284,34284
151,1000000,1055031,55031
152,1000000,1054958,54958
153,1000000,1055668,55668
154,1000000,1055999,55999
155,1000000,1055462,55462
156,1000000,1055162,55162
157,1000000,1055263,55263
158,1000000,1055902,55902
159,1000000,1055836,55836
160,1000000,1055855,55855
161,1000000,1056996,56996
162,1000000,1055794,55794
163,1000000,1059517,59517
164,1000000,1056986,56986
165,1000000,1055786,55786
166,1000000,1055950,55950
167,1000000,1046241,46241
168,1000000,1054672,54672
169,1000000,1055396,55396
170,1000000,1055239,55239
171,1000000,1054913,54913
172,1000000,1055578,55578
173,1000000,1055757,55757
174,1000000,1055579,55579
175,1000000,1055760,55760
176,1000000,1055587,55587
177,1000000,1055433,55433
178,1000000,1060520,60520
179,1000000,1057482,57482
180,1000000,1055990,55990
181,1000000,1055992,55992
182,1000000,1055580,55580
183,1000000,1055392,55392
184,1000000,1055632,55632
185,1000000,1033359,33359
186,1000000,1055502,55502
187,1000000,1055308,55308
188,1000000,1055225,55225
189,1000000,1055439,55439
190,1000000,1055939,55939
191,1000000,1055000,55000
192,1000000,1055286,55286
193,1000000,1055873,55873
194,1000000,1063942,63942
195,1000000,1057011,57011
196,1000000,1056081,56081
197,1000000,1055855,55855
198,1000000,1055867,55867
199,1000000,1056356,56356
200,1000000,1056271,56271
201,1000000,1055473,55473
202,1000000,1056180,56180
203,1000000,1027259,27259
204,1000000,1055392,55392
205,1000000,1055899,55899
206,1000000,1055610,55610
207,1000000,1055261,55261
208,1000000,1055041,55041
209,1000000,1055524,55524
210,1000000,1057336,57336
211,1000000,1056953,56953
212,1000000,1055351,55351
213,1000000,1056040,56040
214,1000000,1055856,55856
215,1000000,1056204,56204
216,1000000,1055904,55904
217,1000000,1056258,56258
218,1000000,1055891,55891
219,1000000,1055618,55618
220,1000000,1055628,55628
221,1000000,1032741,32741
222,1000000,1055540,55540
223,1000000,1055155,55155
224,1000000,1055442,55442
225,1000000,1054966,54966
226,1000000,1092449,92449
227,1000000,1056997,56997
228,1000000,1055562,55562
229,1000000,1055593,55593
230,1000000,1055995,55995
231,1000000,1055830,55830
232,1000000,1056522,56522
233,1000000,1055677,55677
234,1000000,1055790,55790
235,1000000,1055516,55516
236,1000000,1056684,56684
237,1000000,1056635,56635
238,1000000,1054521,54521
239,1000000,1055348,55348
240,1000000,1055427,55427
241,1000000,1057340,57340
242,1000000,1056855,56855
243,1000000,1055463,55463
244,1000000,1055174,55174
245,1000000,1055385,55385
246,1000000,1054908,54908
247,1000000,1055357,55357
248,1000000,1055811,55811
249,1000000,1055429,55429
250,1000000,1055896,55896
251,1000000,1055672,55672
252,1000000,1056180,56180
253,1000000,1056270,56270
254,1000000,1055810,55810
255,1000000,1055780,55780
256,1000000,1034624,34624
257,1000000,1061034,61034
258,1000000,1056851,56851
259,1000000,1055528,55528
260,1000000,1055385,55385
261,1000000,1055705,55705
262,1000000,1055166,55166
263,1000000,1055450,55450
264,1000000,1055834,55834
265,1000000,1055410,55410
