trial,requested_ns,actual_ns,error_ns
1,10000000,10186210,186210
2,10000000,10085599,85599
3,10000000,10204871,204871
4,10000000,10086713,86713
5,10000000,10090944,90944
6,10000000,10215837,215837
7,10000000,10073780,73780
8,10000000,10180245,180245
9,10000000,10076261,76261
10,10000000,10085702,85702
11,10000000,10071014,71014
12,10000000,10068698,68698
13,10000000,10095197,95197
14,10000000,10154009,154009
15,10000000,10108329,108329
16,10000000,10099530,99530
17,10000000,10070714,70714
18,10000000,10164302,164302
19,10000000,10074333,74333
20,10000000,10076068,76068
21,10000000,10208651,208651
22,10000000,10101158,101158
23,10000000,10089525,89525
24,10000000,10100499,100499
25,10000000,10184345,184345
26,10000000,10223870,223870
27,10000000,10215165,215165
28,10000000,10074361,74361
29,10000000,10065608,65608
30,10000000,10088695,88695
31,10000000,10088706,88706
32,10000000,10191609,191609
33,10000000,10112074,112074
34,10000000,10083567,83567
35,10000000,10082279,82279
36,10000000,10183177,183177
37,10000000,10097906,97906
38,10000000,10102006,102006
39,10000000,10090869,90869
40,10000000,10151258,151258
41,10000000,10198503,198503
42,10000000,10081207,81207
43,10000000,10077522,77522
44,10000000,10101539,101539
45,10000000,10098997,98997
46,10000000,10186192,186192
47,10000000,10168868,168868
48,10000000,10229958,229958
49,10000000,10445673,445673
50,10000000,11396144,1396144
51,10000000,10092127,92127
52,10000000,10086168,86168
53,10000000,10079100,79100
54,10000000,10084793,84793
55,10000000,10105647,105647
56,10000000,10087810,87810
57,10000000,10088936,88936
58,10000000,10169229,169229
59,10000000,10166961,166961
60,10000000,10080759,80759
61,10000000,10078020,78020
62,10000000,10084487,84487
63,10000000,10084723,84723
64,10000000,10339127,339127
65,10000000,10179167,179167
66,10000000,10104570,104570
67,10000000,10176669,176669
68,10000000,10087953,87953
69,10000000,10072940,72940
70,10000000,10072132,72132
71,10000000,10088814,88814
72,10000000,10097792,97792
73,10000000,10194560,194560
74,10000000,10078117,78117
75,10000000,10185030,185030
76,10000000,10079654,79654
77,10000000,10069795,69795
78,10000000,10082458,82458
79,10000000,10072997,72997
80,10000000,10225865,225865
81,10000000,10178490,178490
82,10000000,10219071,219071
83,10000000,10124651,124651
84,10000000,10087131,87131
85,10000000,10227974,227974
86,10000000,10184583,184583
87,10000000,10615646,615646
88,10000000,10090352,90352
89,10000000,10084809,84809
90,10000000,10101091,101091
91,10000000,10226200,226200
92,10000000,10269735,269735
93,10000000,10086903,86903
94,10000000,10080078,80078
95,10000000,10215628,215628
96,10000000,10082241,82241
97,10000000,10089504,89504
98,10000000,10092647,92647
99,10000000,10150513,150513
100,10000000,10185353,185353
101,10000000,10082300,82300
102,10000000,10075722,75722
103,10000000,10092934,92934
104,10000000,10207723,207723
105,10000000,10166189,166189
106,10000000,10175655,175655
107,10000000,10070183,70183
108,10000000,10069624,69624
109,10000000,10064445,64445
110,10000000,10064547,64547
111,10000000,10072761,72761
112,10000000,10070074,70074
113,10000000,10086564,86564
114,10000000,10073323,73323
115,10000000,10071782,71782
116,10000000,10080377,80377
117,10000000,10080030,80030
118,10000000,10079318,79318
119,10000000,10156664,156664
120,10000000,10069549,69549
121,10000000,10446998,446998
122,10000000,10070388,70388
123,10000000,10176824,176824
124,10000000,10078465,78465
125,10000000,10089650,89650
126,10000000,10089530,89530
127,10000000,10077356,77356
128,10000000,10100499,100499
129,10000000,10087072,87072
130,10000000,10095475,95475
131,10000000,10098288,98288
132,10000000,10190403,190403
133,10000000,10198261,198261
134,10000000,10092367,92367
135,10000000,10081360,81360
136,10000000,10095887,95887
137,10000000,12170887,2170887
138,10000000,10095553,95553
139,10000000,10102549,102549
140,10000000,11162062,1162062
141,10000000,10107103,107103
142,10000000,10080487,80487
143,10000000,10080862,80862
144,10000000,10080977,80977
145,10000000,10082809,82809
146,10000000,10098891,98891
147,10000000,10104011,104011
148,10000000,10083351,83351
149,10000000,10237506,237506
150,10000000,10093752,93752
151,10000000,10070830,70830
152,10000000,10093120,93120
153,10000000,10079514,79514
154,10000000,10087832,87832
155,10000000,10089974,89974
156,10000000,10137534,137534
157,10000000,10088911,88911
158,10000000,10056543,56543
159,10000000,10128611,128611
160,10000000,10080375,80375
161,10000000,10077138,77138
162,10000000,10091808,91808
163,10000000,10102839,102839
164,10000000,10099390,99390
165,10000000,10171753,171753
166,10000000,10080015,80015
167,10000000,10083282,83282
168,10000000,10078824,78824
169,10000000,10072854,72854
170,10000000,10082237,82237
171,10000000,10075051,75051
172,10000000,10084219,84219
173,10000000,10067560,67560
174,10000000,10062217,62217
175,10000000,10185013,185013
176,10000000,10080210,80210
177,10000000,10196847,196847
178,10000000,10080189,80189
179,10000000,10074181,74181
180,10000000,10083017,83017
181,10000000,10093667,93667
182,10000000,10095927,95927
183,10000000,10082945,82945
184,10000000,10086263,86263
185,10000000,10171317,171317
186,10000000,10073509,73509
187,10000000,10097592,97592
188,10000000,10080457,80457
189,10000000,10160068,160068
190,10000000,10085307,85307
191,10000000,10075424,75424
192,10000000,10108201,108201
193,10000000,10088308,88308
194,10000000,10101376,101376
195,10000000,10173427,173427
196,10000000,10052429,52429
197,10000000,10095642,95642
198,10000000,10077497,77497
199,10000000,10078731,78731
200,10000000,10094137,94137
201,10000000,10096828,96828
202,10000000,10175429,175429
203,10000000,10168407,168407
204,10000000,10087488,87488
205,10000000,10067705,67705
206,10000000,10095430,95430
207,10000000,10072665,72665
208,10000000,10074755,74755
209,10000000,10079722,79722
210,10000000,10185839,185839
211,10000000,10171721,171721
212,10000000,10172582,172582
213,10000000,10190310,190310
214,10000000,10085098,85098
215,10000000,10086451,86451
216,10000000,10083149,83149
217,10000000,10104327,104327
218,10000000,10100527,100527
219,10000000,10181848,181848
220,10000000,10159333,159333
221,10000000,10153917,153917
222,10000000,10081061,81061
223,10000000,10177323,177323
224,10000000,10081370,81370
225,10000000,10098637,98637
226,10000000,11416412,1416412
227,10000000,10070417,70417
228,10000000,10072129,72129
229,10000000,10076615,76615
230,10000000,10064051,64051
231,10000000,10180580,180580
232,10000000,10183179,183179
233,10000000,10189032,189032
234,10000000,10207528,207528
235,10000000,10084542,84542
236,10000000,10189747,189747
237,10000000,10098166,98166
238,10000000,10074114,74114
239,10000000,10173702,173702
240,10000000,10166704,166704
