trial,requested_ns,actual_ns,error_ns
1,100000000,100061799,61799
2,100000000,100062366,62366
3,100000000,100477444,477444
4,100000000,100158824,158824
5,100000000,100063546,63546
6,100000000,100062188,62188
7,100000000,100065336,65336
8,100000000,100537122,537122
9,100000000,100067896,67896
10,100000000,100063021,63021
11,100000000,100833616,833616
12,100000000,100061901,61901
13,100000000,100062585,62585
14,100000000,100062680,62680
15,100000000,100062670,62670
16,100000000,100063662,63662
17,100000000,100067535,67535
18,100000000,100061205,61205
19,100000000,100060844,60844
20,100000000,100664893,664893
21,100000000,100062222,62222
22,100000000,100062259,62259
23,100000000,100059420,59420
24,100000000,100103474,103474
25,100000000,100061873,61873
26,100000000,100066940,66940
27,100000000,100039336,39336
28,100000000,100195866,195866
29,100000000,100065216,65216
30,100000000,100063038,63038
31,100000000,100064174,64174
32,100000000,100060952,60952
33,100000000,100063914,63914
34,100000000,100063737,63737
35,100000000,100070423,70423
36,100000000,100063792,63792
37,100000000,100064002,64002
38,100000000,100059518,59518
39,100000000,100064009,64009
40,100000000,100049441,49441
41,100000000,100062998,62998
42,100000000,100058463,58463
43,100000000,100060655,60655
44,100000000,100062356,62356
45,100000000,100059560,59560
46,100000000,100064070,64070
47,100000000,100059315,59315
48,100000000,100061345,61345
49,100000000,100061201,61201
50,100000000,100061747,61747
51,100000000,100060691,60691
52,100000000,100063146,63146
53,100000000,100061534,61534
54,100000000,100065319,65319
55,100000000,100062537,62537
56,100000000,100014979,14979
57,100000000,100058210,58210
58,100000000,100060091,60091
59,100000000,100058391,58391
60,100000000,100060961,60961
61,100000000,100060816,60816
62,100000000,100059003,59003
63,100000000,100058012,58012
64,100000000,100061063,61063
65,100000000,100059269,59269
66,100000000,100060139,60139
67,100000000,100061504,61504
68,100000000,100061351,61351
69,100000000,100061023,61023
70,100000000,100061858,61858
71,100000000,100060549,60549
72,100000000,100042740,42740
73,100000000,100059980,59980
74,100000000,100061065,61065
75,100000000,100062267,62267
76,100000000,100059548,59548
77,100000000,100057946,57946
78,100000000,100058600,58600
79,100000000,100059162,59162
80,100000000,100058418,58418
81,100000000,100061492,61492
82,100000000,100061437,61437
83,100000000,100058507,58507
84,100000000,100060681,60681
85,100000000,100059403,59403
86,100000000,100060475,60475
87,100000000,100059793,59793
88,100000000,100050130,50130
89,100000000,100060085,60085
90,100000000,100059660,59660
91,100000000,100059678,59678
92,100000000,100060284,60284
93,100000000,100057868,57868
