trial,requested_ns,actual_ns,error_ns
244,100000000,101930659,1930659
245,100000000,100996053,996053
246,100000000,133323730,33323730
247,100000000,100668832,668832
248,100000000,100061803,61803
249,100000000,100059844,59844
250,100000000,100061094,61094
251,100000000,100060704,60704
252,100000000,100062373,62373
253,100000000,100156621,156621
254,100000000,100062999,62999
255,100000000,100066319,66319
256,100000000,100061989,61989
257,100000000,100062008,62008
258,100000000,100062040,62040
259,100000000,100060027,60027
260,100000000,102030242,2030242
261,100000000,100062464,62464
262,100000000,100022509,22509
263,100000000,100063872,63872
264,100000000,100062484,62484
265,100000000,100060889,60889
266,100000000,100061169,61169
267,100000000,100560540,560540
268,100000000,100062640,62640
269,100000000,100062199,62199
270,100000000,100244208,244208
271,100000000,100060154,60154
272,100000000,100061404,61404
273,100000000,100060683,60683
274,100000000,100061219,61219
275,100000000,100060560,60560
276,100000000,100062562,62562
277,100000000,100061195,61195
278,100000000,100062954,62954
279,100000000,100062845,62845
280,100000000,100062404,62404
281,100000000,100061473,61473
282,100000000,100060492,60492
283,100000000,100060823,60823
284,100000000,100060610,60610
285,100000000,100059975,59975
286,100000000,100061439,61439
287,100000000,100060753,60753
288,100000000,100062089,62089
289,100000000,100062184,62184
290,100000000,100061782,61782
291,100000000,100061034,61034
292,100000000,100061709,61709
293,100000000,100062161,62161
294,100000000,100062434,62434
295,100000000,100062604,62604
296,100000000,100061525,61525
297,100000000,100031800,31800
298,100000000,100059815,59815
299,100000000,100059694,59694
300,100000000,100059763,59763
301,100000000,100060374,60374
302,100000000,100061482,61482
303,100000000,100060472,60472
304,100000000,100061314,61314
305,100000000,100061066,61066
306,100000000,100061550,61550
307,100000000,100059561,59561
308,100000000,100061694,61694
309,100000000,100060546,60546
310,100000000,100061206,61206
311,100000000,100061805,61805
312,100000000,100062105,62105
313,100000000,100023150,23150
314,100000000,100060699,60699
315,100000000,100059991,59991
316,100000000,100061960,61960
317,100000000,100060754,60754
318,100000000,100732986,732986
319,100000000,100060331,60331
320,100000000,100060879,60879
321,100000000,100059569,59569
322,100000000,100060894,60894
323,100000000,100060630,60630
324,100000000,100060963,60963
325,100000000,100060404,60404
326,100000000,100062266,62266
327,100000000,100060880,60880
328,100000000,100062662,62662
329,100000000,100061939,61939
330,100000000,100061949,61949
331,100000000,100061889,61889
332,100000000,100062605,62605
333,100000000,100061874,61874
334,100000000,100026778,26778
335,100000000,100060185,60185
336,100000000,100060473,60473
337,100000000,100060515,60515
338,100000000,100061027,61027
339,100000000,100059569,59569
340,100000000,100060842,60842
341,100000000,100059337,59337
342,100000000,100059657,59657
343,100000000,100060974,60974
344,100000000,100061311,61311
345,100000000,100059538,59538
346,100000000,100061683,61683
347,100000000,100059720,59720
348,100000000,100061159,61159
349,100000000,100061449,61449
350,100000000,100026681,26681
351,100000000,100059410,59410
352,100000000,100060039,60039
353,100000000,100869259,869259
354,100000000,100061590,61590
355,100000000,100986298,986298
356,100000000,100060682,60682
357,100000000,100093062,93062
358,100000000,100083563,83563
359,100000000,100068187,68187
360,100000000,100131613,131613
361,100000000,100064602,64602
362,100000000,100062936,62936
363,100000000,100062188,62188
364,100000000,100066909,66909
365,100000000,100068798,68798
366,100000000,100154331,154331
367,100000000,100060314,60314
368,100000000,100149019,149019
369,100000000,100166333,166333
370,100000000,100063998,63998
371,100000000,100063890,63890
372,100000000,100063480,63480
373,100000000,100063546,63546
374,100000000,100064966,64966
375,100000000,100063138,63138
376,100000000,100062960,62960
377,100000000,100060215,60215
378,100000000,100067343,67343
379,100000000,100067627,67627
380,100000000,100117158,117158
381,100000000,100062610,62610
382,100000000,100062783,62783
383,100000000,100063796,63796
384,100000000,100060780,60780
385,100000000,100061728,61728
386,100000000,100061116,61116
387,100000000,100062047,62047
388,100000000,100063045,63045
389,100000000,100062765,62765
390,100000000,100063189,63189
391,100000000,100063085,63085
392,100000000,100080176,80176
393,100000000,100060156,60156
394,100000000,100060560,60560
395,100000000,100060100,60100
396,100000000,100060796,60796
397,100000000,100059241,59241
398,100000000,100060230,60230
399,100000000,100063046,63046
400,100000000,100061860,61860
401,100000000,100062557,62557
402,100000000,100063803,63803
403,100000000,100063697,63697
404,100000000,100063875,63875
405,100000000,100064066,64066
406,100000000,100283698,283698
407,100000000,100073995,73995
408,100000000,100061652,61652
409,100000000,100061128,61128
410,100000000,100884660,884660
411,100000000,100060084,60084
412,100000000,100062174,62174
413,100000000,100061725,61725
414,100000000,100060818,60818
415,100000000,100062878,62878
416,100000000,100062616,62616
417,100000000,100062740,62740
418,100000000,100062946,62946
419,100000000,100060645,60645
420,100000000,100062034,62034
421,100000000,100161987,161987
422,100000000,100061468,61468
423,100000000,100064565,64565
424,100000000,100061017,61017
425,100000000,100060919,60919
426,100000000,100061364,61364
427,100000000,100062753,62753
428,100000000,100396680,396680
429,100000000,100450966,450966
430,100000000,100034150,34150
431,100000000,100062083,62083
432,100000000,100061795,61795
433,100000000,100474823,474823
434,100000000,100062909,62909
435,100000000,100062375,62375
436,100000000,100134578,134578
437,100000000,100092880,92880
438,100000000,100331403,331403
439,100000000,100497166,497166
440,100000000,100060692,60692
441,100000000,100060167,60167
442,100000000,100060998,60998
